symbol,side,size,price,timestamp
ETH,BUY,1.0000,507877.000,2024-07-04 21:00:28.815
ETH,SELL,0.5000,507900.000,2024-07-04 21:03:01.611
ETH,BUY,0.0100,507756.000,2024-07-04 21:04:09.745
ETH,SELL,0.1000,507756.000,2024-07-04 21:05:29.095
ETH,BUY,0.1000,507780.000,2024-07-04 21:05:31.350
ETH,BUY,0.0100,507556.000,2024-07-04 21:05:56.311
ETH,BUY,0.0200,507643.000,2024-07-04 21:09:26.665
ETH,BUY,0.0300,508014.000,2024-07-04 21:10:36.943
ETH,BUY,0.0100,508078.000,2024-07-04 21:10:42.858
ETH,BUY,0.3200,508078.000,2024-07-04 21:10:43.087
ETH,BUY,0.4000,508078.000,2024-07-04 21:10:43.121
ETH,BUY,0.0400,508178.000,2024-07-04 21:10:53.137
ETH,BUY,0.3600,508186.000,2024-07-04 21:10:53.137
ETH,BUY,0.0100,507836.000,2024-07-04 21:10:54.796
ETH,BUY,0.9900,507836.000,2024-07-04 21:10:54.835
ETH,BUY,0.5900,507866.000,2024-07-04 21:10:57.828
ETH,BUY,0.4100,507866.000,2024-07-04 21:10:57.993
ETH,BUY,0.3420,508102.000,2024-07-04 21:11:46.671
ETH,BUY,0.0261,508098.000,2024-07-04 21:11:48.668
ETH,BUY,0.0100,508592.000,2024-07-04 21:12:32.931
ETH,BUY,0.0200,508787.000,2024-07-04 21:13:00.481
ETH,BUY,0.0200,508834.000,2024-07-04 21:13:05.103
ETH,BUY,0.3200,508842.000,2024-07-04 21:13:12.149
ETH,BUY,0.2000,508844.000,2024-07-04 21:13:12.506
ETH,BUY,0.4000,509327.000,2024-07-04 21:15:52.099
ETH,BUY,0.3200,509327.000,2024-07-04 21:15:52.100
ETH,BUY,1.5639,509347.000,2024-07-04 21:16:15.611
ETH,BUY,0.4361,509348.000,2024-07-04 21:16:15.611
ETH,BUY,0.5000,509348.000,2024-07-04 21:16:19.464
ETH,SELL,0.0200,508890.000,2024-07-04 21:16:58.721
ETH,BUY,0.0200,508979.000,2024-07-04 21:17:46.544
ETH,BUY,1.0000,509153.000,2024-07-04 21:19:10.603
ETH,BUY,0.3200,509153.000,2024-07-04 21:19:10.784
ETH,BUY,0.0200,509211.000,2024-07-04 21:19:11.477
ETH,BUY,0.3800,509216.000,2024-07-04 21:19:11.477
ETH,BUY,0.0400,509298.000,2024-07-04 21:19:15.225
ETH,BUY,0.3200,509298.000,2024-07-04 21:19:15.309
ETH,BUY,0.4000,509298.000,2024-07-04 21:19:15.499
ETH,BUY,1.0000,509298.000,2024-07-04 21:19:16.260
ETH,BUY,0.2500,509385.000,2024-07-04 21:19:44.670
ETH,BUY,0.1439,509403.000,2024-07-04 21:20:22.162
ETH,BUY,0.1761,509443.000,2024-07-04 21:20:22.162
ETH,BUY,0.1500,509443.000,2024-07-04 21:20:22.221
ETH,BUY,1.0000,509443.000,2024-07-04 21:20:22.508
ETH,BUY,0.0200,509530.000,2024-07-04 21:20:29.429
ETH,BUY,0.0200,509530.000,2024-07-04 21:20:29.507
ETH,BUY,0.0200,509530.000,2024-07-04 21:20:29.566
ETH,BUY,0.0200,509530.000,2024-07-04 21:20:29.641
ETH,BUY,0.0200,509530.000,2024-07-04 21:20:29.715
ETH,BUY,0.0200,509530.000,2024-07-04 21:20:29.773
ETH,BUY,0.2900,509559.000,2024-07-04 21:20:36.266
ETH,BUY,0.4000,509588.000,2024-07-04 21:20:56.100
ETH,BUY,0.0200,509588.000,2024-07-04 21:20:56.358
ETH,BUY,0.5000,509646.000,2024-07-04 21:21:17.884
ETH,BUY,0.3200,509791.000,2024-07-04 21:22:04.075
ETH,BUY,0.4000,509849.000,2024-07-04 21:22:04.564
ETH,BUY,0.1000,509676.000,2024-07-04 21:22:06.427
ETH,BUY,0.1362,509676.000,2024-07-04 21:22:06.734
ETH,BUY,0.0259,509676.000,2024-07-04 21:22:06.929
ETH,BUY,0.0600,509676.000,2024-07-04 21:22:07.154
ETH,BUY,0.5000,509676.000,2024-07-04 21:22:07.805
ETH,BUY,0.1779,509676.000,2024-07-04 21:22:07.852
ETH,BUY,0.1000,510000.000,2024-07-04 21:22:09.087
ETH,BUY,0.5000,510000.000,2024-07-04 21:22:09.152
ETH,BUY,0.5000,509714.000,2024-07-04 21:22:10.689
ETH,BUY,0.5000,509714.000,2024-07-04 21:22:11.001
ETH,BUY,1.0000,509761.000,2024-07-04 21:22:14.105
ETH,BUY,1.0000,509794.000,2024-07-04 21:22:16.308
ETH,BUY,0.2600,509852.000,2024-07-04 21:22:19.976
ETH,BUY,0.1000,509852.000,2024-07-04 21:22:20.174
ETH,BUY,0.0507,509852.000,2024-07-04 21:22:20.312
ETH,BUY,0.5893,509852.000,2024-07-04 21:22:20.446
ETH,BUY,0.3936,509886.000,2024-07-04 21:22:22.579
ETH,BUY,0.1000,509886.000,2024-07-04 21:22:22.654
ETH,BUY,0.3033,509886.000,2024-07-04 21:22:22.724
ETH,BUY,0.2031,509886.000,2024-07-04 21:22:22.876
ETH,BUY,0.4000,510000.000,2024-07-04 21:22:22.915
ETH,BUY,0.4000,510000.000,2024-07-04 21:22:23.294
ETH,BUY,0.0400,510000.000,2024-07-04 21:22:23.632
ETH,BUY,0.2000,510000.000,2024-07-04 21:22:23.634
ETH,BUY,0.3600,510000.000,2024-07-04 21:22:23.646
ETH,BUY,0.1000,510000.000,2024-07-04 21:22:23.646
ETH,BUY,0.0500,510000.000,2024-07-04 21:22:23.646
ETH,BUY,0.0964,510000.000,2024-07-04 21:22:23.646
ETH,BUY,0.1000,510000.000,2024-07-04 21:22:23.750
ETH,BUY,0.0200,510000.000,2024-07-04 21:22:23.798
ETH,BUY,0.5878,510000.000,2024-07-04 21:22:23.903
ETH,BUY,0.1000,510000.000,2024-07-04 21:22:24.457
ETH,BUY,0.1000,510000.000,2024-07-04 21:22:24.458
ETH,BUY,0.5981,510000.000,2024-07-04 21:22:24.534
ETH,BUY,0.3977,510000.000,2024-07-04 21:22:24.536
ETH,BUY,0.1901,510084.000,2024-07-04 21:22:24.536
ETH,BUY,0.3000,510084.000,2024-07-04 21:22:25.093
ETH,BUY,0.2549,510084.000,2024-07-04 21:22:25.549
ETH,BUY,0.2550,510084.000,2024-07-04 21:22:26.327
ETH,BUY,0.0195,510821.000,2024-07-04 21:22:26.369
ETH,BUY,0.4528,510884.000,2024-07-04 21:22:26.610
ETH,BUY,0.0194,510884.000,2024-07-04 21:22:26.656
ETH,BUY,0.8000,510353.000,2024-07-04 21:22:28.288
ETH,BUY,0.2000,510353.000,2024-07-04 21:22:28.789
ETH,BUY,0.4000,510920.000,2024-07-04 21:22:28.789
ETH,BUY,0.0200,510505.000,2024-07-04 21:22:30.806
ETH,BUY,0.0100,510505.000,2024-07-04 21:22:30.808
ETH,BUY,0.4000,510505.000,2024-07-04 21:22:30.838
ETH,BUY,0.5700,510505.000,2024-07-04 21:22:30.846
ETH,BUY,0.4300,510965.000,2024-07-04 21:22:30.846
ETH,BUY,0.0100,510954.000,2024-07-04 21:22:43.681
ETH,BUY,0.5310,510908.000,2024-07-04 21:22:54.737
ETH,BUY,0.4690,510911.000,2024-07-04 21:22:54.737
ETH,BUY,0.2000,510855.000,2024-07-04 21:22:59.486
ETH,SELL,0.0200,510766.000,2024-07-04 21:23:18.865
ETH,BUY,0.1000,510808.000,2024-07-04 21:24:00.519
ETH,BUY,0.1100,510951.000,2024-07-04 21:24:19.896
ETH,BUY,0.1100,511180.000,2024-07-04 21:24:30.648
ETH,BUY,1.0000,510776.000,2024-07-04 21:24:34.132
ETH,BUY,0.0600,511593.000,2024-07-04 21:24:34.452
ETH,BUY,1.0000,510971.000,2024-07-04 21:24:37.784
ETH,BUY,0.0871,511110.000,2024-07-04 21:24:55.345
ETH,BUY,0.4200,511110.000,2024-07-04 21:24:55.503
ETH,BUY,0.4566,511110.000,2024-07-04 21:24:55.504
ETH,BUY,0.0363,511110.000,2024-07-04 21:24:56.234
ETH,BUY,0.0100,511643.000,2024-07-04 21:24:56.234
ETH,BUY,0.8537,511706.000,2024-07-04 21:24:56.234
ETH,BUY,0.0194,511706.000,2024-07-04 21:24:56.359
ETH,BUY,0.0537,511734.000,2024-07-04 21:25:17.859
ETH,BUY,0.0200,511897.000,2024-07-04 21:25:24.878
ETH,SELL,0.0100,511780.000,2024-07-04 21:26:02.430
ETH,BUY,0.5569,511535.000,2024-07-04 21:26:04.705
ETH,BUY,0.4431,511537.000,2024-07-04 21:26:04.705
ETH,BUY,0.2500,510998.000,2024-07-04 21:27:25.483
ETH,BUY,0.0500,510740.000,2024-07-04 21:28:42.209
ETH,BUY,0.0200,510745.000,2024-07-04 21:28:52.253
ETH,BUY,0.2000,510747.000,2024-07-04 21:28:57.942
ETH,SELL,0.0600,510566.000,2024-07-04 21:32:37.280
ETH,SELL,0.5884,510229.000,2024-07-04 21:32:41.224
ETH,SELL,0.3613,510230.000,2024-07-04 21:32:42.648
ETH,BUY,0.0550,510284.000,2024-07-04 21:34:03.137
ETH,BUY,0.5382,510297.000,2024-07-04 21:35:43.400
ETH,BUY,0.4618,510301.000,2024-07-04 21:35:43.400
ETH,SELL,0.3000,510010.000,2024-07-04 21:35:45.806
ETH,BUY,0.4000,510023.000,2024-07-04 21:36:27.113
ETH,BUY,0.2285,510197.000,2024-07-04 21:36:46.835
ETH,BUY,0.0619,510226.000,2024-07-04 21:36:48.974
