symbol,side,size,price,timestamp
ETH,BUY,0.0151,496103.000,2024-07-09 21:00:36.993
ETH,BUY,0.0150,495595.000,2024-07-09 21:03:02.146
ETH,SELL,0.0700,495430.000,2024-07-09 21:06:18.598
ETH,BUY,0.1000,495605.000,2024-07-09 21:08:27.681
ETH,SELL,0.0100,495430.000,2024-07-09 21:11:00.787
ETH,SELL,0.0100,495430.000,2024-07-09 21:11:00.830
ETH,SELL,0.0300,495430.000,2024-07-09 21:11:01.132
ETH,SELL,0.3200,495430.000,2024-07-09 21:11:01.374
ETH,SELL,0.3200,495430.000,2024-07-09 21:11:29.568
ETH,SELL,0.0100,495430.000,2024-07-09 21:11:29.590
ETH,SELL,0.0300,495430.000,2024-07-09 21:11:29.600
ETH,SELL,0.0100,495430.000,2024-07-09 21:11:30.111
ETH,SELL,0.0719,495430.000,2024-07-09 21:11:40.515
ETH,SELL,0.1181,495430.000,2024-07-09 21:11:45.826
ETH,SELL,0.8174,495023.000,2024-07-09 21:11:45.826
ETH,SELL,0.0645,494680.000,2024-07-09 21:11:45.826
ETH,BUY,0.0110,495110.000,2024-07-09 21:13:39.708
ETH,BUY,0.0400,494744.000,2024-07-09 21:25:07.577
ETH,BUY,0.0700,495275.000,2024-07-09 21:33:15.385
ETH,BUY,0.0850,495420.000,2024-07-09 21:33:15.385
ETH,BUY,0.8174,495421.000,2024-07-09 21:33:15.385
ETH,BUY,0.0276,495450.000,2024-07-09 21:33:15.385
ETH,BUY,1.0000,495454.000,2024-07-09 21:39:25.189
ETH,SELL,0.0100,495460.000,2024-07-09 21:41:45.087
ETH,SELL,0.0100,495460.000,2024-07-09 21:41:45.252
ETH,SELL,0.0300,495460.000,2024-07-09 21:41:45.591
ETH,SELL,0.0300,495460.000,2024-07-09 21:41:55.775
ETH,SELL,0.0612,495460.000,2024-07-09 21:41:56.354
ETH,SELL,0.2000,495400.000,2024-07-09 21:41:56.354
ETH,SELL,0.0588,495045.000,2024-07-09 21:41:56.354
ETH,SELL,0.0100,495045.000,2024-07-09 21:41:56.464
ETH,SELL,0.0100,495045.000,2024-07-09 21:41:56.573
ETH,SELL,0.0700,494398.000,2024-07-09 21:51:40.843
ETH,BUY,0.3300,494341.000,2024-07-09 21:57:21.311
ETH,BUY,0.6700,494341.000,2024-07-09 21:57:21.323
ETH,SELL,0.0804,494341.000,2024-07-09 22:02:54.071
ETH,SELL,0.7838,494341.000,2024-07-09 22:02:54.887
ETH,SELL,0.2358,494341.000,2024-07-09 22:02:55.015
ETH,SELL,0.1000,493700.000,2024-07-09 22:02:55.224
ETH,SELL,0.0717,493339.000,2024-07-09 22:03:00.889
ETH,BUY,0.4000,492985.000,2024-07-09 22:05:53.123
ETH,BUY,0.0202,493214.000,2024-07-09 22:06:20.876
ETH,BUY,0.0700,492254.000,2024-07-09 22:07:34.371
ETH,SELL,1.0000,492324.000,2024-07-09 22:07:34.453
ETH,SELL,2.3200,492253.000,2024-07-09 22:07:34.453
ETH,SELL,1.0000,492253.000,2024-07-09 22:07:34.453
ETH,SELL,0.6800,492229.000,2024-07-09 22:07:34.453
ETH,BUY,0.1800,492593.000,2024-07-09 22:07:42.359
ETH,SELL,0.0100,492362.000,2024-07-09 22:08:50.630
ETH,SELL,1.0000,492213.000,2024-07-09 22:09:14.626
ETH,SELL,0.5000,492198.000,2024-07-09 22:09:14.626
ETH,BUY,0.1900,492731.000,2024-07-09 22:09:59.801
ETH,BUY,0.0800,492643.000,2024-07-09 22:11:07.509
ETH,BUY,0.0100,492639.000,2024-07-09 22:11:22.023
ETH,BUY,0.3000,492615.000,2024-07-09 22:12:57.925
ETH,BUY,0.0202,492252.000,2024-07-09 22:13:00.869
ETH,BUY,0.0100,492500.000,2024-07-09 22:20:42.717
ETH,BUY,0.0100,492579.000,2024-07-09 22:20:42.717
ETH,BUY,0.0600,492631.000,2024-07-09 22:20:49.891
ETH,BUY,1.0000,493198.000,2024-07-09 22:25:48.332
ETH,BUY,0.0110,493249.000,2024-07-09 22:27:31.511
ETH,BUY,0.5060,493069.000,2024-07-09 22:27:40.690
ETH,BUY,0.3000,493112.000,2024-07-09 22:27:56.750
ETH,BUY,0.0100,493672.000,2024-07-09 22:33:23.865
ETH,BUY,0.0202,493357.000,2024-07-09 22:34:10.888
ETH,BUY,0.9798,493357.000,2024-07-09 22:34:12.222
ETH,BUY,0.0201,493543.000,2024-07-09 22:34:20.978
ETH,BUY,0.8630,493382.000,2024-07-09 22:34:33.407
ETH,BUY,0.0201,493297.000,2024-07-09 22:34:41.016
ETH,BUY,0.1000,493297.000,2024-07-09 22:34:43.642
ETH,BUY,0.0202,493706.000,2024-07-09 22:37:10.839
ETH,BUY,0.5000,493812.000,2024-07-09 22:37:46.319
ETH,BUY,0.0200,494043.000,2024-07-09 22:41:41.115
ETH,BUY,0.0588,494043.000,2024-07-09 22:41:47.178
ETH,BUY,0.0112,494043.000,2024-07-09 22:41:47.178
ETH,BUY,0.0205,494035.000,2024-07-09 22:42:15.221
ETH,SELL,0.0618,493903.000,2024-07-09 22:43:21.877
ETH,BUY,1.0000,494691.000,2024-07-09 22:45:15.372
ETH,BUY,1.0000,494701.000,2024-07-09 22:45:15.372
ETH,BUY,0.0100,494729.000,2024-07-09 22:45:15.415
ETH,BUY,0.0170,494805.000,2024-07-09 22:45:58.368
ETH,BUY,0.0100,495000.000,2024-07-09 22:48:42.150
ETH,BUY,0.0900,495288.000,2024-07-09 22:48:42.150
ETH,BUY,0.2000,495508.000,2024-07-09 22:48:55.982
ETH,BUY,0.1000,495734.000,2024-07-09 22:50:17.803
ETH,BUY,0.0700,495834.000,2024-07-09 22:50:35.813
ETH,BUY,0.6047,495834.000,2024-07-09 22:50:36.480
ETH,BUY,0.3253,495834.000,2024-07-09 22:50:36.580
ETH,BUY,0.1000,496000.000,2024-07-09 22:50:36.580
ETH,BUY,0.2821,496374.000,2024-07-09 22:50:36.580
ETH,BUY,0.2926,496376.000,2024-07-09 22:50:36.580
ETH,BUY,0.1000,496285.000,2024-07-09 22:50:37.435
ETH,BUY,0.0700,496475.000,2024-07-09 22:50:56.190
ETH,BUY,0.6038,496475.000,2024-07-09 22:50:56.927
ETH,BUY,0.2000,496548.000,2024-07-09 22:50:57.372
ETH,BUY,0.1000,496548.000,2024-07-09 22:50:57.840
ETH,BUY,0.1000,495161.000,2024-07-09 22:52:29.591
ETH,BUY,0.5000,494838.000,2024-07-09 22:52:43.265
ETH,BUY,0.0700,494947.000,2024-07-09 22:53:12.615
ETH,BUY,0.2000,495695.000,2024-07-09 22:54:42.345
ETH,BUY,0.0100,495378.000,2024-07-09 22:55:25.815
