symbol,side,size,price,timestamp
BTC,BUY,0.0001,9988776.000,2024-06-30 21:00:03.571
BTC,BUY,0.0008,9988776.000,2024-06-30 21:00:26.185
BTC,SELL,0.0001,9988775.000,2024-06-30 21:03:05.267
BTC,SELL,0.0002,9988775.000,2024-06-30 21:03:05.267
BTC,SELL,0.0001,9988775.000,2024-06-30 21:03:05.267
BTC,BUY,0.0001,9980001.000,2024-06-30 21:03:07.938
BTC,BUY,0.0001,9980001.000,2024-06-30 21:03:11.111
BTC,BUY,0.0001,9980001.000,2024-06-30 21:03:15.102
BTC,SELL,0.0100,9973451.000,2024-06-30 21:03:25.033
BTC,SELL,0.0050,9970046.000,2024-06-30 21:03:43.062
BTC,BUY,0.0200,9970047.000,2024-06-30 21:04:43.521
BTC,BUY,0.0048,9970047.000,2024-06-30 21:04:43.850
BTC,BUY,0.0700,9976839.000,2024-06-30 21:05:09.910
BTC,BUY,0.0100,9976839.000,2024-06-30 21:05:09.910
BTC,BUY,0.0300,9978080.000,2024-06-30 21:05:09.910
BTC,SELL,0.0001,9976783.000,2024-06-30 21:05:18.971
BTC,BUY,0.0100,9978849.000,2024-06-30 21:05:50.558
BTC,BUY,0.0700,9978849.000,2024-06-30 21:05:50.558
BTC,BUY,0.0700,9978850.000,2024-06-30 21:05:50.558
BTC,BUY,0.0300,9978850.000,2024-06-30 21:05:51.055
BTC,BUY,0.0500,9978850.000,2024-06-30 21:05:51.055
BTC,BUY,0.0001,9978950.000,2024-06-30 21:06:56.110
BTC,SELL,0.0002,9978949.000,2024-06-30 21:11:58.803
BTC,SELL,0.0061,9970000.000,2024-06-30 21:11:58.803
BTC,SELL,0.0003,9970000.000,2024-06-30 21:11:58.803
BTC,SELL,0.0100,9970000.000,2024-06-30 21:11:58.803
BTC,SELL,0.0700,9969526.000,2024-06-30 21:11:58.803
BTC,SELL,0.0100,9968558.000,2024-06-30 21:11:58.803
BTC,SELL,0.0034,9968557.000,2024-06-30 21:11:58.803
BTC,SELL,0.0002,9970000.000,2024-06-30 21:12:07.230
BTC,SELL,0.0268,9969206.000,2024-06-30 21:12:07.230
BTC,SELL,0.0501,9968763.000,2024-06-30 21:12:07.230
BTC,SELL,0.0100,9968607.000,2024-06-30 21:12:07.230
BTC,SELL,0.0129,9964380.000,2024-06-30 21:12:07.230
BTC,SELL,0.0501,9965004.000,2024-06-30 21:12:16.846
BTC,SELL,0.0100,9964408.000,2024-06-30 21:12:16.846
BTC,SELL,0.0399,9964407.000,2024-06-30 21:12:16.846
BTC,SELL,0.0100,9965301.000,2024-06-30 21:12:41.604
BTC,SELL,0.0900,9965300.000,2024-06-30 21:12:41.604
BTC,SELL,0.0002,9964407.000,2024-06-30 21:14:28.154
BTC,BUY,0.0100,9965095.000,2024-06-30 21:14:30.360
BTC,BUY,0.0700,9966704.000,2024-06-30 21:14:30.360
BTC,BUY,0.0100,9966872.000,2024-06-30 21:14:30.360
BTC,BUY,0.0501,9966962.000,2024-06-30 21:14:30.360
BTC,BUY,0.0300,9967965.000,2024-06-30 21:14:30.360
BTC,BUY,0.0299,9968204.000,2024-06-30 21:14:30.360
BTC,BUY,0.0125,9967800.000,2024-06-30 21:14:31.324
BTC,BUY,0.0500,9967800.000,2024-06-30 21:14:31.324
BTC,BUY,0.0100,9967831.000,2024-06-30 21:14:31.324
BTC,BUY,0.0049,9967832.000,2024-06-30 21:14:31.324
BTC,BUY,0.0501,9967948.000,2024-06-30 21:14:31.324
BTC,BUY,0.0725,9968770.000,2024-06-30 21:14:31.324
BTC,BUY,0.2000,9968770.000,2024-06-30 21:14:31.432
BTC,BUY,0.2000,9968770.000,2024-06-30 21:14:31.529
BTC,BUY,0.0700,9968978.000,2024-06-30 21:14:32.364
BTC,BUY,0.0501,9968979.000,2024-06-30 21:14:32.364
BTC,BUY,0.0200,9968980.000,2024-06-30 21:14:32.364
BTC,BUY,0.0542,9969300.000,2024-06-30 21:14:32.364
BTC,BUY,0.1943,9969300.000,2024-06-30 21:14:32.471
BTC,BUY,0.1943,9969300.000,2024-06-30 21:14:32.613
BTC,BUY,0.0333,9968950.000,2024-06-30 21:14:32.703
BTC,BUY,0.0572,9969300.000,2024-06-30 21:14:32.703
BTC,BUY,0.0200,9969720.000,2024-06-30 21:14:32.703
BTC,BUY,0.0838,9971950.000,2024-06-30 21:14:32.703
BTC,BUY,0.0164,9969720.000,2024-06-30 21:14:32.835
BTC,BUY,0.1625,9971950.000,2024-06-30 21:14:32.835
BTC,BUY,0.0128,9971649.000,2024-06-30 21:14:44.989
BTC,BUY,0.0001,9971090.000,2024-06-30 21:17:04.697
BTC,SELL,0.0050,9966812.000,2024-06-30 21:18:08.845
BTC,SELL,0.0050,9966710.000,2024-06-30 21:18:13.897
BTC,SELL,0.0050,9964628.000,2024-06-30 21:18:32.697
BTC,BUY,0.0005,9964408.000,2024-06-30 21:19:26.951
BTC,BUY,0.0010,9964408.000,2024-06-30 21:19:27.818
BTC,BUY,0.0023,9964408.000,2024-06-30 21:20:25.761
BTC,BUY,0.0020,9964627.000,2024-06-30 21:21:09.309
BTC,BUY,0.0001,9964628.000,2024-06-30 21:21:21.338
BTC,SELL,0.0100,9964627.000,2024-06-30 21:22:50.941
BTC,SELL,0.0178,9964627.000,2024-06-30 21:22:50.941
BTC,BUY,0.0056,9964628.000,2024-06-30 21:23:02.213
BTC,BUY,0.0570,9964628.000,2024-06-30 21:23:02.679
