symbol,side,size,price,timestamp
BTC,BUY,0.0031,9430288.000,2024-07-04 21:00:05.920
BTC,BUY,0.0069,9430290.000,2024-07-04 21:00:05.920
BTC,SELL,0.0100,9430287.000,2024-07-04 21:00:07.936
BTC,BUY,0.0010,9437293.000,2024-07-04 21:00:26.231
BTC,BUY,0.0001,9436857.000,2024-07-04 21:00:45.984
BTC,BUY,0.0100,9436850.000,2024-07-04 21:00:55.381
BTC,BUY,0.0070,9436840.000,2024-07-04 21:01:02.663
BTC,BUY,0.0010,9436840.000,2024-07-04 21:01:18.740
BTC,BUY,0.0001,9436840.000,2024-07-04 21:01:26.842
BTC,BUY,0.0001,9437769.000,2024-07-04 21:01:52.311
BTC,BUY,0.0002,9437353.000,2024-07-04 21:02:13.800
BTC,BUY,0.0002,9430001.000,2024-07-04 21:03:49.720
BTC,BUY,0.0050,9435219.000,2024-07-04 21:03:49.720
BTC,BUY,0.0014,9435847.000,2024-07-04 21:03:49.720
BTC,BUY,0.0067,9436823.000,2024-07-04 21:03:49.720
BTC,BUY,0.0167,9436830.000,2024-07-04 21:03:49.720
BTC,BUY,0.0011,9435749.000,2024-07-04 21:04:12.267
BTC,BUY,0.0030,9435750.000,2024-07-04 21:04:30.908
BTC,BUY,0.0001,9430058.000,2024-07-04 21:05:01.663
BTC,BUY,0.0050,9431350.000,2024-07-04 21:05:10.866
BTC,SELL,0.0005,9430000.000,2024-07-04 21:06:20.100
BTC,BUY,0.0002,9435000.000,2024-07-04 21:10:39.013
BTC,BUY,0.0598,9435590.000,2024-07-04 21:10:39.013
BTC,BUY,0.0010,9436650.000,2024-07-04 21:10:49.672
BTC,BUY,0.1000,9437180.000,2024-07-04 21:10:51.163
BTC,BUY,0.0500,9438240.000,2024-07-04 21:11:18.650
BTC,BUY,0.0135,9438770.000,2024-07-04 21:11:22.964
BTC,BUY,0.0001,9439300.000,2024-07-04 21:11:33.386
BTC,BUY,0.0001,9440000.000,2024-07-04 21:11:52.105
BTC,BUY,0.0002,9440000.000,2024-07-04 21:12:15.348
BTC,BUY,0.0005,9443010.000,2024-07-04 21:12:25.760
BTC,BUY,0.0002,9445000.000,2024-07-04 21:12:53.486
BTC,BUY,0.0447,9448310.000,2024-07-04 21:12:53.486
BTC,BUY,0.0001,9448677.000,2024-07-04 21:12:57.396
