symbol,side,size,price,timestamp
ETH,BUY,0.0100,550445.000,2024-06-30 21:06:52.346
ETH,BUY,0.0900,550381.000,2024-06-30 21:08:30.328
ETH,BUY,0.2200,550382.000,2024-06-30 21:08:30.328
ETH,BUY,0.0100,550250.000,2024-06-30 21:09:52.860
ETH,SELL,0.0181,550131.000,2024-06-30 21:15:13.967
ETH,SELL,0.9819,550000.000,2024-06-30 21:15:13.967
ETH,SELL,0.0181,550000.000,2024-06-30 21:17:27.092
ETH,BUY,0.0100,549687.000,2024-06-30 21:17:45.997
ETH,SELL,0.0100,549565.000,2024-06-30 21:17:46.057
ETH,SELL,0.0774,549703.000,2024-06-30 21:19:27.843
ETH,BUY,0.0200,549565.000,2024-06-30 21:20:18.444
ETH,BUY,0.0182,549565.000,2024-06-30 21:23:47.181
ETH,BUY,0.0984,549565.000,2024-06-30 21:23:52.174
ETH,SELL,0.2300,549661.000,2024-06-30 21:36:41.374
ETH,SELL,0.0100,549565.000,2024-06-30 21:36:41.374
ETH,SELL,0.0100,549546.000,2024-06-30 21:36:41.374
ETH,SELL,0.1000,549202.000,2024-06-30 21:36:41.374
ETH,SELL,0.1390,549201.000,2024-06-30 21:36:41.374
ETH,SELL,0.0100,549229.000,2024-06-30 21:41:55.486
ETH,SELL,0.2000,549229.000,2024-06-30 21:46:28.683
ETH,SELL,0.0100,549000.000,2024-06-30 21:46:28.683
ETH,SELL,0.5888,548511.000,2024-06-30 21:46:28.683
ETH,SELL,1.0000,548509.000,2024-06-30 21:46:28.683
ETH,SELL,0.0100,548401.000,2024-06-30 21:46:28.683
ETH,SELL,0.1912,548135.000,2024-06-30 21:46:28.683
ETH,SELL,0.0100,548326.000,2024-06-30 21:46:32.694
ETH,BUY,0.0148,548190.000,2024-06-30 21:46:35.803
ETH,BUY,1.0000,549090.000,2024-06-30 21:49:07.347
ETH,BUY,0.4000,549296.000,2024-06-30 21:49:07.347
ETH,BUY,0.1000,549288.000,2024-06-30 21:49:12.921
ETH,BUY,0.0500,549283.000,2024-06-30 21:49:21.889
ETH,BUY,0.0100,549429.000,2024-06-30 21:50:03.827
ETH,BUY,0.0200,549331.000,2024-06-30 21:51:31.401
ETH,BUY,0.9328,549266.000,2024-06-30 21:54:38.959
ETH,BUY,0.0672,549324.000,2024-06-30 21:54:38.959
ETH,BUY,0.0190,549131.000,2024-06-30 21:56:01.527
ETH,BUY,0.0190,549405.000,2024-06-30 21:56:05.184
ETH,BUY,0.2362,549406.000,2024-06-30 21:56:35.836
ETH,BUY,0.4479,549706.000,2024-06-30 21:58:13.491
ETH,BUY,0.0521,549799.000,2024-06-30 21:58:13.491
ETH,SELL,0.0711,549953.000,2024-06-30 22:03:36.959
ETH,SELL,0.5411,549953.000,2024-06-30 22:03:36.959
ETH,BUY,0.1000,550133.000,2024-06-30 22:04:10.451
ETH,SELL,0.0500,550161.000,2024-06-30 22:07:37.756
ETH,BUY,0.0100,550129.000,2024-06-30 22:09:49.138
ETH,BUY,0.5781,550216.000,2024-06-30 22:10:58.472
ETH,BUY,0.4219,550275.000,2024-06-30 22:10:58.472
ETH,BUY,0.1000,550320.000,2024-06-30 22:11:30.622
ETH,BUY,0.1000,550328.000,2024-06-30 22:11:35.810
ETH,BUY,0.1000,550338.000,2024-06-30 22:11:43.262
ETH,BUY,0.1000,550391.000,2024-06-30 22:11:50.372
ETH,BUY,0.1000,550413.000,2024-06-30 22:11:51.207
ETH,BUY,0.1000,550406.000,2024-06-30 22:12:34.178
ETH,BUY,0.0100,550407.000,2024-06-30 22:13:48.102
ETH,BUY,0.0100,550400.000,2024-06-30 22:13:54.576
ETH,BUY,0.0100,550127.000,2024-06-30 22:16:21.376
ETH,BUY,1.0000,550214.000,2024-06-30 22:17:43.419
ETH,BUY,0.0100,550363.000,2024-06-30 22:18:36.189
ETH,BUY,1.0000,550355.000,2024-06-30 22:19:16.484
ETH,BUY,0.0109,550413.000,2024-06-30 22:19:21.756
ETH,BUY,0.0288,550413.000,2024-06-30 22:19:47.777
ETH,BUY,1.0000,550948.000,2024-06-30 22:19:49.856
ETH,BUY,0.5444,551046.000,2024-06-30 22:19:49.856
ETH,BUY,0.0856,551114.000,2024-06-30 22:19:49.856
ETH,BUY,0.0375,551114.000,2024-06-30 22:19:49.990
ETH,BUY,1.5000,551319.000,2024-06-30 22:21:51.712
ETH,BUY,0.0190,551671.000,2024-06-30 22:22:48.264
ETH,BUY,0.0100,551652.000,2024-06-30 22:24:03.080
ETH,BUY,0.0100,552019.000,2024-06-30 22:26:06.495
ETH,BUY,0.0363,552188.000,2024-06-30 22:26:06.495
ETH,BUY,0.0606,552653.000,2024-06-30 22:26:09.505
ETH,BUY,0.0931,552653.000,2024-06-30 22:26:09.715
ETH,BUY,0.2000,552885.000,2024-06-30 22:26:10.602
ETH,BUY,0.1000,552970.000,2024-06-30 22:26:12.105
ETH,BUY,0.0500,553000.000,2024-06-30 22:26:40.220
ETH,BUY,0.0464,553200.000,2024-06-30 22:26:44.125
ETH,BUY,0.0124,553200.000,2024-06-30 22:26:53.098
ETH,BUY,0.0151,553200.000,2024-06-30 22:26:57.270
ETH,BUY,1.6100,553200.000,2024-06-30 22:27:01.516
ETH,BUY,0.0161,553200.000,2024-06-30 22:27:01.601
ETH,BUY,0.3839,553890.000,2024-06-30 22:27:01.601
ETH,BUY,0.0400,553922.000,2024-06-30 22:27:02.098
ETH,BUY,0.2800,553430.000,2024-06-30 22:27:03.606
ETH,BUY,0.0704,553430.000,2024-06-30 22:27:03.963
ETH,BUY,0.0400,553430.000,2024-06-30 22:27:04.281
ETH,BUY,0.2910,553430.000,2024-06-30 22:27:04.414
ETH,BUY,0.3186,553430.000,2024-06-30 22:27:05.167
ETH,BUY,0.1000,554000.000,2024-06-30 22:27:05.273
ETH,BUY,0.2000,554000.000,2024-06-30 22:27:05.543
ETH,BUY,0.1000,553787.000,2024-06-30 22:27:08.739
ETH,BUY,0.2907,553787.000,2024-06-30 22:27:08.914
ETH,BUY,0.2000,553787.000,2024-06-30 22:27:09.230
ETH,BUY,0.0100,554000.000,2024-06-30 22:27:09.477
ETH,BUY,0.0512,554000.000,2024-06-30 22:27:13.580
ETH,BUY,0.6388,554000.000,2024-06-30 22:27:16.546
ETH,BUY,0.0100,554503.000,2024-06-30 22:27:17.682
ETH,BUY,0.3900,554595.000,2024-06-30 22:27:17.682
ETH,BUY,0.3100,554652.000,2024-06-30 22:27:18.086
ETH,BUY,0.1000,554622.000,2024-06-30 22:27:19.032
ETH,BUY,0.1000,554652.000,2024-06-30 22:27:19.952
