symbol,side,size,price,timestamp
BTC,BUY,0.0007,10221871.000,2024-07-01 21:00:26.108
BTC,SELL,0.0005,10221870.000,2024-07-01 21:01:52.093
BTC,SELL,0.0002,10220000.000,2024-07-01 21:01:52.093
BTC,SELL,0.0050,10217449.000,2024-07-01 21:01:52.093
BTC,SELL,0.0940,10213372.000,2024-07-01 21:01:52.093
BTC,SELL,0.0300,10212545.000,2024-07-01 21:01:52.093
BTC,SELL,0.0700,10211570.000,2024-07-01 21:01:52.093
BTC,SELL,0.0200,10211569.000,2024-07-01 21:01:52.093
BTC,SELL,0.0100,10210841.000,2024-07-01 21:01:52.093
BTC,SELL,0.0903,10210661.000,2024-07-01 21:01:52.093
BTC,BUY,0.0100,10210662.000,2024-07-01 21:02:13.654
BTC,BUY,0.0005,10212935.000,2024-07-01 21:06:54.287
BTC,BUY,0.0001,10213627.000,2024-07-01 21:07:08.675
BTC,BUY,0.0005,10211546.000,2024-07-01 21:11:30.041
BTC,BUY,0.0003,10211546.000,2024-07-01 21:11:40.512
BTC,BUY,0.0009,10210001.000,2024-07-01 21:14:12.009
BTC,BUY,0.0009,10209641.000,2024-07-01 21:14:21.967
BTC,BUY,0.0009,10210015.000,2024-07-01 21:14:32.004
BTC,BUY,0.0009,10210001.000,2024-07-01 21:15:02.702
BTC,BUY,0.0001,10208340.000,2024-07-01 21:16:01.773
BTC,BUY,0.0001,10208293.000,2024-07-01 21:17:52.117
BTC,SELL,0.0095,10208292.000,2024-07-01 21:17:54.697
BTC,SELL,0.0002,10208292.000,2024-07-01 21:17:54.697
BTC,SELL,0.0003,10208231.000,2024-07-01 21:17:54.697
BTC,BUY,0.0007,10208233.000,2024-07-01 21:22:25.515
BTC,SELL,0.0002,10208232.000,2024-07-01 21:22:34.399
BTC,BUY,0.0001,10208232.000,2024-07-01 21:22:39.891
BTC,BUY,0.0023,10208232.000,2024-07-01 21:23:08.183
BTC,BUY,0.0001,10208232.000,2024-07-01 21:24:18.666
BTC,SELL,0.0001,10208231.000,2024-07-01 21:24:27.564
BTC,SELL,0.0001,10207211.000,2024-07-01 21:25:00.927
BTC,SELL,0.0149,10205000.000,2024-07-01 21:25:00.927
BTC,SELL,0.0203,10205000.000,2024-07-01 21:25:01.287
BTC,SELL,0.0038,10205000.000,2024-07-01 21:25:01.380
BTC,SELL,0.0100,10205000.000,2024-07-01 21:25:01.516
BTC,SELL,0.0050,10205000.000,2024-07-01 21:25:01.679
BTC,SELL,0.0146,10205000.000,2024-07-01 21:25:01.851
BTC,SELL,0.0157,10205000.000,2024-07-01 21:25:03.206
BTC,SELL,0.0030,10205000.000,2024-07-01 21:25:03.209
BTC,SELL,0.0100,10205000.000,2024-07-01 21:25:03.335
BTC,SELL,0.0027,10205000.000,2024-07-01 21:25:03.339
