symbol,side,size,price,timestamp
ETH,BUY,0.0100,537818.000,2024-07-18 21:03:08.769
ETH,BUY,0.0100,537830.000,2024-07-18 21:03:08.769
ETH,BUY,0.0200,537880.000,2024-07-18 21:03:10.994
ETH,BUY,0.0400,537891.000,2024-07-18 21:03:12.864
ETH,BUY,0.0100,537914.000,2024-07-18 21:03:28.555
ETH,BUY,0.0200,537920.000,2024-07-18 21:03:28.555
ETH,BUY,0.0250,538100.000,2024-07-18 21:14:52.475
ETH,BUY,0.4000,538211.000,2024-07-18 21:15:28.977
ETH,BUY,0.1800,538471.000,2024-07-18 21:23:51.920
ETH,BUY,0.0100,538512.000,2024-07-18 21:25:14.699
ETH,BUY,0.0200,538750.000,2024-07-18 21:25:27.703
ETH,BUY,0.1750,539101.000,2024-07-18 21:30:45.185
ETH,SELL,0.2541,539090.000,2024-07-18 21:33:20.038
ETH,BUY,0.0210,539002.000,2024-07-18 21:35:13.543
ETH,BUY,0.1790,539005.000,2024-07-18 21:35:13.543
ETH,BUY,0.0210,538959.000,2024-07-18 21:35:16.970
ETH,BUY,0.0600,538758.000,2024-07-18 21:36:43.486
ETH,BUY,0.0100,538743.000,2024-07-18 21:37:10.100
ETH,BUY,0.0201,538699.000,2024-07-18 21:40:36.393
ETH,BUY,0.0169,538734.000,2024-07-18 21:40:36.393
ETH,BUY,0.0201,538734.000,2024-07-18 21:40:38.932
ETH,BUY,0.0100,538750.000,2024-07-18 21:42:11.650
ETH,BUY,0.1500,538848.000,2024-07-18 21:42:11.650
ETH,BUY,0.0100,538849.000,2024-07-18 21:42:48.744
ETH,BUY,0.0100,538855.000,2024-07-18 21:42:48.744
ETH,BUY,0.0200,538855.000,2024-07-18 21:42:51.943
ETH,BUY,0.0471,538839.000,2024-07-18 21:53:25.535
ETH,BUY,0.0471,538965.000,2024-07-18 21:53:28.935
ETH,BUY,0.0200,539023.000,2024-07-18 21:54:37.578
ETH,BUY,0.0100,539220.000,2024-07-18 21:59:29.091
ETH,BUY,0.1000,539264.000,2024-07-18 22:01:35.173
ETH,SELL,0.0300,539252.000,2024-07-18 22:02:20.001
ETH,BUY,0.0257,539249.000,2024-07-18 22:03:11.028
ETH,BUY,0.0357,539487.000,2024-07-18 22:03:13.439
ETH,BUY,0.3200,539490.000,2024-07-18 22:05:53.097
ETH,BUY,0.5800,539490.000,2024-07-18 22:05:53.492
ETH,BUY,0.0100,539597.000,2024-07-18 22:05:53.492
ETH,BUY,0.0100,539666.000,2024-07-18 22:05:53.492
ETH,BUY,0.0100,539231.000,2024-07-18 22:09:39.270
ETH,BUY,0.0100,539237.000,2024-07-18 22:09:39.270
ETH,BUY,0.3200,539237.000,2024-07-18 22:09:39.390
ETH,BUY,0.1000,539237.000,2024-07-18 22:09:39.391
ETH,BUY,0.0100,539225.000,2024-07-18 22:09:40.107
ETH,BUY,0.0600,539259.000,2024-07-18 22:09:40.107
ETH,BUY,0.2648,539259.000,2024-07-18 22:09:40.467
ETH,BUY,0.1089,539259.000,2024-07-18 22:09:40.467
ETH,BUY,0.2263,539453.000,2024-07-18 22:09:40.467
ETH,BUY,0.0100,539253.000,2024-07-18 22:09:41.092
ETH,BUY,0.0900,539371.000,2024-07-18 22:09:41.092
ETH,BUY,0.0300,539371.000,2024-07-18 22:09:41.438
ETH,BUY,0.0100,539596.000,2024-07-18 22:13:20.095
ETH,BUY,0.0200,539632.000,2024-07-18 22:13:22.948
ETH,BUY,0.0141,539649.000,2024-07-18 22:13:44.641
ETH,BUY,0.0141,539715.000,2024-07-18 22:13:47.930
ETH,BUY,0.0287,539701.000,2024-07-18 22:14:47.905
ETH,BUY,0.1064,539805.000,2024-07-18 22:14:47.905
ETH,BUY,1.3649,539806.000,2024-07-18 22:14:47.905
ETH,BUY,0.0287,539950.000,2024-07-18 22:14:52.019
ETH,BUY,0.0128,539994.000,2024-07-18 22:17:56.805
ETH,BUY,0.0871,540000.000,2024-07-18 22:17:56.805
ETH,BUY,0.2000,540000.000,2024-07-18 22:17:56.991
ETH,BUY,0.0128,540000.000,2024-07-18 22:17:59.444
ETH,BUY,0.1000,540000.000,2024-07-18 22:17:59.481
ETH,BUY,0.5000,540000.000,2024-07-18 22:18:07.156
ETH,BUY,0.1001,540000.000,2024-07-18 22:18:10.484
ETH,BUY,0.0104,540000.000,2024-07-18 22:18:10.484
ETH,BUY,0.0100,540000.000,2024-07-18 22:18:10.484
ETH,BUY,0.0100,540033.000,2024-07-18 22:18:10.484
ETH,BUY,0.0133,540094.000,2024-07-18 22:18:10.484
ETH,BUY,0.3688,540204.000,2024-07-18 22:18:10.484
ETH,BUY,1.0000,540212.000,2024-07-18 22:18:10.484
ETH,BUY,3.4874,540241.000,2024-07-18 22:18:10.484
ETH,BUY,0.0688,540241.000,2024-07-18 22:18:10.632
ETH,BUY,0.0133,540328.000,2024-07-18 22:18:13.940
ETH,BUY,0.0100,540215.000,2024-07-18 22:19:59.435
ETH,SELL,0.0900,540582.000,2024-07-18 22:20:13.534
ETH,SELL,0.0100,540501.000,2024-07-18 22:20:13.534
ETH,SELL,0.5000,540899.000,2024-07-18 22:20:53.787
ETH,SELL,0.5000,540899.000,2024-07-18 22:20:54.365
ETH,BUY,0.0317,540871.000,2024-07-18 22:22:10.119
ETH,BUY,0.0190,540858.000,2024-07-18 22:23:37.037
ETH,BUY,1.0000,540879.000,2024-07-18 22:24:11.371
ETH,SELL,0.0100,540899.000,2024-07-18 22:25:31.946
ETH,BUY,0.0900,540896.000,2024-07-18 22:26:30.356
ETH,BUY,0.0108,540900.000,2024-07-18 22:26:30.356
ETH,BUY,0.0272,540900.000,2024-07-18 22:33:50.093
ETH,BUY,0.1981,540985.000,2024-07-18 22:33:50.093
ETH,BUY,0.0101,541017.000,2024-07-18 22:33:50.093
ETH,BUY,0.2346,541024.000,2024-07-18 22:33:50.093
ETH,BUY,0.3200,541024.000,2024-07-18 22:33:50.284
ETH,BUY,0.0100,540930.000,2024-07-18 22:36:06.796
ETH,BUY,0.4900,540936.000,2024-07-18 22:36:06.796
ETH,BUY,0.0200,540912.000,2024-07-18 22:36:08.916
ETH,BUY,0.0100,540989.000,2024-07-18 22:39:19.941
ETH,BUY,0.0039,541082.000,2024-07-18 22:39:19.941
ETH,BUY,0.0380,541100.000,2024-07-18 22:44:03.106
ETH,BUY,0.0100,541118.000,2024-07-18 22:44:03.106
ETH,BUY,0.7520,541169.000,2024-07-18 22:44:03.106
ETH,BUY,1.0000,541285.000,2024-07-18 22:45:42.944
ETH,BUY,0.4000,541401.000,2024-07-18 22:46:20.733
ETH,BUY,0.0100,541477.000,2024-07-18 22:46:36.974
ETH,BUY,0.0250,541482.000,2024-07-18 22:46:36.974
ETH,BUY,0.0200,541516.000,2024-07-18 22:46:39.936
ETH,BUY,0.0184,541254.000,2024-07-18 22:49:38.872
ETH,BUY,0.2816,541513.000,2024-07-18 22:49:38.872
ETH,BUY,0.0184,541483.000,2024-07-18 22:49:40.924
ETH,SELL,0.2000,541120.000,2024-07-18 22:49:58.341
ETH,BUY,0.0100,541163.000,2024-07-18 22:51:29.619
ETH,BUY,0.1900,541169.000,2024-07-18 22:51:29.619
ETH,BUY,0.7000,541256.000,2024-07-18 22:51:29.619
ETH,SELL,0.1774,541095.000,2024-07-18 22:53:36.248
ETH,BUY,0.0252,541045.000,2024-07-18 22:53:56.550
ETH,BUY,0.0748,541050.000,2024-07-18 22:53:56.550
ETH,BUY,0.0352,541091.000,2024-07-18 22:53:58.444
ETH,BUY,0.0193,541085.000,2024-07-18 22:54:22.001
ETH,BUY,0.0507,541091.000,2024-07-18 22:54:22.001
ETH,BUY,0.0193,541100.000,2024-07-18 22:54:24.969
ETH,BUY,0.0100,541052.000,2024-07-18 22:54:39.402
ETH,BUY,0.5000,541082.000,2024-07-18 22:59:47.297
ETH,BUY,0.5000,541111.000,2024-07-18 22:59:48.024
ETH,BUY,1.6600,541227.000,2024-07-18 23:04:25.362
ETH,SELL,0.0900,541391.000,2024-07-18 23:04:40.115
ETH,SELL,0.0100,541386.000,2024-07-18 23:04:40.115
ETH,SELL,0.1774,541086.000,2024-07-18 23:15:11.480
ETH,SELL,0.0900,541156.000,2024-07-18 23:22:48.602
ETH,SELL,0.2100,541070.000,2024-07-18 23:22:48.602
ETH,BUY,0.0200,541178.000,2024-07-18 23:26:02.191
ETH,BUY,0.0100,541168.000,2024-07-18 23:32:58.287
ETH,BUY,0.0200,541203.000,2024-07-18 23:33:00.953
ETH,SELL,0.1000,541097.000,2024-07-18 23:34:55.104
ETH,SELL,1.0533,541089.000,2024-07-18 23:34:55.104
ETH,SELL,1.0000,541089.000,2024-07-18 23:34:55.104
ETH,SELL,1.4500,541003.000,2024-07-18 23:34:55.104
ETH,SELL,0.1000,540854.000,2024-07-18 23:34:55.104
ETH,SELL,0.1000,540505.000,2024-07-18 23:34:55.104
ETH,SELL,0.5550,540504.000,2024-07-18 23:34:55.104
ETH,BUY,0.5000,540500.000,2024-07-18 23:35:07.057
ETH,SELL,0.1417,540798.000,2024-07-18 23:35:49.596
ETH,BUY,0.0600,541024.000,2024-07-18 23:37:49.521
ETH,BUY,0.0300,541006.000,2024-07-18 23:37:51.327
ETH,BUY,0.0300,541111.000,2024-07-18 23:37:54.420
ETH,BUY,0.0248,541000.000,2024-07-18 23:40:06.109
ETH,BUY,0.0152,541169.000,2024-07-18 23:40:06.109
ETH,BUY,0.0200,541186.000,2024-07-18 23:40:09.319
ETH,BUY,0.0155,541076.000,2024-07-18 23:42:30.647
ETH,BUY,0.1695,541088.000,2024-07-18 23:42:30.647
ETH,BUY,0.0155,541087.000,2024-07-18 23:42:32.953
ETH,SELL,0.2000,540247.000,2024-07-18 23:45:05.979
ETH,BUY,0.0300,540155.000,2024-07-18 23:51:20.405
ETH,SELL,0.0100,540154.000,2024-07-18 23:53:10.104
ETH,BUY,0.0400,540001.000,2024-07-18 23:53:12.227
ETH,BUY,0.0200,540001.000,2024-07-18 23:53:54.109
ETH,BUY,0.0535,540001.000,2024-07-18 23:53:54.109
ETH,SELL,0.1000,540000.000,2024-07-18 23:54:51.574
ETH,SELL,0.2780,540000.000,2024-07-18 23:54:51.574
ETH,SELL,0.0100,540000.000,2024-07-18 23:54:51.574
ETH,BUY,0.0200,539576.000,2024-07-18 23:55:30.205
ETH,BUY,0.1000,539602.000,2024-07-18 23:59:52.050
ETH,BUY,0.1335,539603.000,2024-07-18 23:59:52.050
ETH,BUY,0.0300,539449.000,2024-07-19 00:00:06.585
ETH,BUY,0.0003,539632.000,2024-07-19 00:00:06.585
ETH,BUY,0.1000,539389.000,2024-07-19 00:00:29.103
ETH,BUY,0.5000,539593.000,2024-07-19 00:00:29.103
ETH,BUY,0.1400,539661.000,2024-07-19 00:01:01.927
