symbol,side,size,price,timestamp
BTC,BUY,0.0010,9493600.000,2024-07-14 21:00:25.950
BTC,BUY,0.0001,9493600.000,2024-07-14 21:00:27.306
BTC,SELL,0.0027,9493360.000,2024-07-14 21:01:19.838
BTC,SELL,0.0100,9493360.000,2024-07-14 21:01:23.574
BTC,SELL,0.0200,9493360.000,2024-07-14 21:01:23.710
BTC,SELL,0.0357,9493360.000,2024-07-14 21:01:26.759
BTC,SELL,0.0307,9493360.000,2024-07-14 21:01:26.872
BTC,SELL,0.0001,9493360.000,2024-07-14 21:01:26.872
BTC,BUY,0.0295,9490001.000,2024-07-14 21:03:10.552
BTC,BUY,0.0905,9490001.000,2024-07-14 21:03:10.552
BTC,SELL,0.0050,9489830.000,2024-07-14 21:04:32.542
BTC,SELL,0.0500,9489830.000,2024-07-14 21:04:42.618
BTC,SELL,0.0450,9489830.000,2024-07-14 21:04:55.202
BTC,SELL,0.0002,9489830.000,2024-07-14 21:04:55.202
BTC,BUY,0.0001,9504752.000,2024-07-14 21:09:00.084
BTC,BUY,0.0001,9504752.000,2024-07-14 21:09:06.103
BTC,BUY,0.0002,9504752.000,2024-07-14 21:09:06.103
BTC,BUY,0.0002,9505000.000,2024-07-14 21:09:06.103
BTC,BUY,0.0004,9511120.000,2024-07-14 21:09:06.103
BTC,BUY,0.0001,9510851.000,2024-07-14 21:09:14.931
BTC,BUY,0.0045,9514080.000,2024-07-14 21:09:31.680
BTC,BUY,0.0300,9514210.000,2024-07-14 21:09:31.680
BTC,BUY,0.0487,9514555.000,2024-07-14 21:09:31.680
BTC,BUY,0.0049,9515000.000,2024-07-14 21:09:31.746
BTC,BUY,0.3000,9515000.000,2024-07-14 21:09:31.746
BTC,BUY,0.0100,9515000.000,2024-07-14 21:09:31.746
BTC,BUY,0.0002,9515000.000,2024-07-14 21:09:31.746
BTC,BUY,0.0094,9516211.000,2024-07-14 21:09:31.746
BTC,BUY,0.0399,9516211.000,2024-07-14 21:09:32.703
BTC,BUY,0.0001,9516766.000,2024-07-14 21:09:34.522
BTC,BUY,0.0167,9520000.000,2024-07-14 21:09:42.674
BTC,BUY,0.0600,9520000.000,2024-07-14 21:09:43.322
BTC,BUY,0.2000,9520000.000,2024-07-14 21:09:45.220
BTC,BUY,0.0100,9520000.000,2024-07-14 21:09:45.358
BTC,BUY,0.0100,9520000.000,2024-07-14 21:09:49.458
BTC,BUY,0.0163,9520000.000,2024-07-14 21:09:49.653
BTC,BUY,0.0011,9520000.000,2024-07-14 21:09:49.653
BTC,BUY,0.0003,9520000.000,2024-07-14 21:09:49.653
BTC,BUY,0.0100,9520000.000,2024-07-14 21:09:49.653
BTC,BUY,0.0020,9520000.000,2024-07-14 21:09:49.653
BTC,BUY,0.0500,9520000.000,2024-07-14 21:09:49.653
BTC,BUY,0.0100,9520000.000,2024-07-14 21:09:49.653
BTC,BUY,0.0333,9520000.000,2024-07-14 21:09:49.653
BTC,BUY,0.0001,9520000.000,2024-07-14 21:09:49.653
BTC,BUY,0.0200,9520000.000,2024-07-14 21:09:49.653
BTC,BUY,0.0020,9520000.000,2024-07-14 21:09:49.653
BTC,BUY,0.0010,9520000.000,2024-07-14 21:09:49.653
BTC,BUY,0.0539,9520000.000,2024-07-14 21:09:49.653
BTC,BUY,0.0061,9520000.000,2024-07-14 21:09:49.951
BTC,BUY,0.0050,9520000.000,2024-07-14 21:09:49.951
BTC,BUY,0.0001,9520000.000,2024-07-14 21:09:49.951
BTC,BUY,0.0001,9520168.000,2024-07-14 21:10:09.337
BTC,BUY,0.0009,9520521.000,2024-07-14 21:10:21.242
BTC,BUY,0.0001,9520521.000,2024-07-14 21:10:25.883
BTC,BUY,0.0013,9523077.000,2024-07-14 21:10:27.141
BTC,BUY,0.0006,9523077.000,2024-07-14 21:10:27.141
BTC,BUY,0.0020,9524120.000,2024-07-14 21:10:28.203
BTC,BUY,0.0010,9525000.000,2024-07-14 21:10:29.719
BTC,BUY,0.0002,9525000.000,2024-07-14 21:10:29.719
BTC,BUY,0.0003,9530000.000,2024-07-14 21:10:33.488
BTC,BUY,0.0001,9530000.000,2024-07-14 21:10:33.488
BTC,BUY,0.0011,9530000.000,2024-07-14 21:10:33.488
BTC,BUY,0.0190,9530000.000,2024-07-14 21:10:33.488
BTC,BUY,0.0001,9530000.000,2024-07-14 21:10:33.488
BTC,BUY,0.0001,9530000.000,2024-07-14 21:10:33.488
BTC,BUY,0.0125,9530080.000,2024-07-14 21:10:33.488
BTC,BUY,0.0010,9531977.000,2024-07-14 21:10:33.488
BTC,BUY,0.0030,9533333.000,2024-07-14 21:10:33.488
BTC,BUY,0.0700,9535838.000,2024-07-14 21:10:33.488
BTC,BUY,0.1000,9536362.000,2024-07-14 21:10:33.488
BTC,BUY,0.0039,9536385.000,2024-07-14 21:10:33.488
BTC,BUY,0.5000,9536820.000,2024-07-14 21:10:33.488
BTC,BUY,0.0524,9537557.000,2024-07-14 21:10:33.488
BTC,BUY,0.0365,9537880.000,2024-07-14 21:10:33.488
BTC,SELL,0.0010,9530001.000,2024-07-14 21:10:35.339
BTC,SELL,0.0010,9530001.000,2024-07-14 21:10:35.492
BTC,SELL,0.0010,9530001.000,2024-07-14 21:10:35.603
BTC,BUY,0.0040,9533779.000,2024-07-14 21:10:36.542
BTC,BUY,0.0010,9533779.000,2024-07-14 21:10:37.300
BTC,BUY,0.0300,9527234.000,2024-07-14 21:10:57.712
BTC,BUY,0.0002,9530000.000,2024-07-14 21:11:29.053
BTC,BUY,0.0028,9532025.000,2024-07-14 21:11:37.303
BTC,SELL,0.0050,9524632.000,2024-07-14 21:11:51.024
BTC,SELL,0.0060,9524632.000,2024-07-14 21:11:51.098
BTC,BUY,0.0001,9522188.000,2024-07-14 21:12:04.372
BTC,BUY,0.0100,9523733.000,2024-07-14 21:13:45.258
BTC,BUY,0.0200,9523733.000,2024-07-14 21:13:45.283
BTC,BUY,0.0100,9523411.000,2024-07-14 21:13:51.830
BTC,BUY,0.0100,9523411.000,2024-07-14 21:13:52.624
BTC,SELL,0.0070,9522540.000,2024-07-14 21:14:02.115
BTC,BUY,0.0100,9523379.000,2024-07-14 21:14:08.148
BTC,BUY,0.0200,9523379.000,2024-07-14 21:14:08.151
BTC,BUY,0.0100,9523561.000,2024-07-14 21:14:15.786
