symbol,side,size,price,timestamp
BTC,BUY,0.0010,9226850.000,2024-07-07 21:00:26.147
BTC,BUY,0.0001,9226880.000,2024-07-07 21:00:48.107
BTC,SELL,0.0006,9226700.000,2024-07-07 21:01:38.933
BTC,SELL,0.0005,9223513.000,2024-07-07 21:01:38.933
BTC,SELL,0.0002,9223513.000,2024-07-07 21:01:38.933
BTC,SELL,0.0001,9223513.000,2024-07-07 21:01:38.933
BTC,SELL,0.0050,9220622.000,2024-07-07 21:01:38.933
BTC,SELL,0.0136,9220112.000,2024-07-07 21:01:38.933
BTC,SELL,0.0001,9220112.000,2024-07-07 21:03:40.484
BTC,SELL,0.0001,9220000.000,2024-07-07 21:03:43.220
BTC,BUY,0.0021,9220089.000,2024-07-07 21:04:26.908
BTC,SELL,0.0003,9212161.000,2024-07-07 21:05:30.404
BTC,BUY,0.0140,9212162.000,2024-07-07 21:05:53.386
BTC,BUY,0.0005,9212162.000,2024-07-07 21:06:34.419
BTC,SELL,0.0004,9212161.000,2024-07-07 21:06:52.794
BTC,SELL,0.0093,9212161.000,2024-07-07 21:06:53.333
BTC,SELL,0.0001,9209000.000,2024-07-07 21:06:53.333
BTC,SELL,0.0006,9208189.000,2024-07-07 21:06:53.333
BTC,SELL,0.0041,9208189.000,2024-07-07 21:07:09.635
BTC,SELL,0.0001,9207881.000,2024-07-07 21:07:13.481
BTC,SELL,0.0100,9207673.000,2024-07-07 21:07:14.366
BTC,SELL,0.0001,9200000.000,2024-07-07 21:07:54.014
BTC,SELL,0.0099,9200000.000,2024-07-07 21:07:54.014
BTC,SELL,0.0001,9200000.000,2024-07-07 21:08:29.194
BTC,SELL,0.0004,9193128.000,2024-07-07 21:08:32.435
BTC,BUY,0.0005,9191109.000,2024-07-07 21:08:59.577
BTC,BUY,0.0042,9191109.000,2024-07-07 21:09:03.039
BTC,BUY,0.0058,9191109.000,2024-07-07 21:09:03.039
BTC,BUY,0.0042,9191109.000,2024-07-07 21:09:45.221
BTC,BUY,0.0008,9194440.000,2024-07-07 21:09:45.221
BTC,SELL,0.0050,9186565.000,2024-07-07 21:10:19.285
BTC,SELL,0.0060,9186565.000,2024-07-07 21:10:19.344
BTC,SELL,0.0001,9182000.000,2024-07-07 21:10:20.054
BTC,SELL,0.0199,9180002.000,2024-07-07 21:10:20.054
BTC,BUY,0.0010,9180130.000,2024-07-07 21:10:27.924
BTC,SELL,0.0002,9180000.000,2024-07-07 21:10:41.025
BTC,SELL,0.0001,9180000.000,2024-07-07 21:10:43.811
BTC,SELL,0.0010,9171145.000,2024-07-07 21:11:20.699
BTC,BUY,0.0010,9171650.000,2024-07-07 21:11:23.185
BTC,SELL,0.0003,9170000.000,2024-07-07 21:11:41.275
BTC,SELL,0.0050,9170000.000,2024-07-07 21:11:41.275
BTC,SELL,0.0001,9168378.000,2024-07-07 21:11:41.275
BTC,BUY,0.0002,9169499.000,2024-07-07 21:11:50.098
BTC,BUY,0.0002,9169400.000,2024-07-07 21:11:51.662
BTC,SELL,0.0100,9160994.000,2024-07-07 21:12:18.103
BTC,SELL,0.0026,9160994.000,2024-07-07 21:12:18.465
BTC,SELL,0.0200,9160994.000,2024-07-07 21:12:18.618
BTC,SELL,0.0200,9160994.000,2024-07-07 21:12:18.655
BTC,SELL,0.0100,9160994.000,2024-07-07 21:12:18.867
