symbol,side,size,price,timestamp
BTC,BUY,0.0010,9355838.000,2024-07-09 21:00:26.146
BTC,BUY,0.0001,9350050.000,2024-07-09 21:01:31.926
BTC,BUY,0.0001,9348950.000,2024-07-09 21:01:55.845
BTC,BUY,0.0020,9352445.000,2024-07-09 21:02:32.672
BTC,BUY,0.0001,9351520.000,2024-07-09 21:05:28.122
BTC,SELL,0.0070,9346687.000,2024-07-09 21:06:05.551
BTC,SELL,0.0045,9346687.000,2024-07-09 21:06:06.046
BTC,SELL,0.0823,9346687.000,2024-07-09 21:11:15.494
BTC,SELL,0.0177,9346063.000,2024-07-09 21:11:15.494
BTC,SELL,0.0005,9345505.000,2024-07-09 21:12:10.276
BTC,SELL,0.0700,9341289.000,2024-07-09 21:12:10.276
BTC,SELL,0.0295,9340587.000,2024-07-09 21:12:10.276
BTC,SELL,0.0002,9340600.000,2024-07-09 21:12:14.831
BTC,SELL,0.1000,9345749.000,2024-07-09 21:12:43.309
BTC,BUY,0.1000,9351698.000,2024-07-09 21:13:29.773
BTC,BUY,0.0134,9353855.000,2024-07-09 21:13:29.773
BTC,BUY,0.0124,9354400.000,2024-07-09 21:13:29.773
BTC,BUY,0.0310,9354479.000,2024-07-09 21:13:29.773
BTC,BUY,0.0400,9354478.000,2024-07-09 21:13:30.214
BTC,BUY,0.0002,9355000.000,2024-07-09 21:13:30.214
BTC,BUY,0.0501,9355560.000,2024-07-09 21:13:30.214
BTC,BUY,0.1000,9355050.000,2024-07-09 21:13:41.148
BTC,BUY,0.0994,9359270.000,2024-07-09 21:13:41.148
BTC,BUY,0.1994,9359270.000,2024-07-09 21:13:41.264
BTC,BUY,0.1994,9359270.000,2024-07-09 21:13:41.345
BTC,BUY,0.1000,9355799.000,2024-07-09 21:13:44.211
BTC,BUY,0.1000,9356360.000,2024-07-09 21:13:56.320
BTC,BUY,0.0563,9359270.000,2024-07-09 21:13:56.320
BTC,BUY,0.1563,9359270.000,2024-07-09 21:13:56.424
BTC,BUY,0.1563,9359270.000,2024-07-09 21:13:56.527
BTC,BUY,0.0200,9357650.000,2024-07-09 21:14:08.535
BTC,BUY,0.0703,9357650.000,2024-07-09 21:14:08.535
BTC,BUY,0.0005,9357649.000,2024-07-09 21:14:10.654
BTC,BUY,0.1000,9351812.000,2024-07-09 21:14:20.616
BTC,BUY,0.0001,9353266.000,2024-07-09 21:14:47.920
BTC,BUY,0.0001,9353948.000,2024-07-09 21:15:10.402
BTC,BUY,0.0005,9353585.000,2024-07-09 21:15:23.150
BTC,BUY,0.0500,9353950.000,2024-07-09 21:15:57.696
BTC,BUY,0.0700,9353970.000,2024-07-09 21:15:57.696
BTC,BUY,0.0002,9352406.000,2024-07-09 21:16:17.726
BTC,BUY,0.0100,9353117.000,2024-07-09 21:16:31.409
BTC,BUY,0.0001,9356090.000,2024-07-09 21:16:57.801
BTC,BUY,0.0005,9356600.000,2024-07-09 21:17:06.625
BTC,BUY,0.0100,9356600.000,2024-07-09 21:17:23.623
BTC,BUY,0.1000,9353525.000,2024-07-09 21:18:01.823
BTC,BUY,0.1000,9355332.000,2024-07-09 21:18:12.656
BTC,BUY,0.0468,9355878.000,2024-07-09 21:18:13.721
BTC,BUY,0.0007,9354886.000,2024-07-09 21:18:54.728
BTC,SELL,0.0001,9350650.000,2024-07-09 21:19:48.131
BTC,BUY,0.0005,9353440.000,2024-07-09 21:20:25.919
BTC,SELL,0.0199,9350300.000,2024-07-09 21:21:21.685
BTC,SELL,0.0001,9349365.000,2024-07-09 21:23:04.396
BTC,SELL,0.0011,9340000.000,2024-07-09 21:23:23.459
BTC,SELL,0.0002,9340000.000,2024-07-09 21:23:23.459
BTC,SELL,0.0012,9333851.000,2024-07-09 21:23:23.459
BTC,SELL,0.0020,9333851.000,2024-07-09 21:23:23.742
BTC,BUY,0.0100,9333479.000,2024-07-09 21:23:32.625
BTC,BUY,0.0100,9333479.000,2024-07-09 21:23:33.865
BTC,BUY,0.0086,9333479.000,2024-07-09 21:23:34.180
BTC,BUY,0.0020,9336480.000,2024-07-09 21:24:50.333
BTC,BUY,0.0010,9336299.000,2024-07-09 21:26:21.564
BTC,BUY,0.0010,9335367.000,2024-07-09 21:26:50.937
BTC,BUY,0.0100,9340624.000,2024-07-09 21:29:15.251
BTC,SELL,0.0010,9346395.000,2024-07-09 21:29:23.968
BTC,BUY,0.0001,9346569.000,2024-07-09 21:31:34.550
BTC,BUY,0.0002,9355000.000,2024-07-09 21:32:02.746
BTC,BUY,0.0038,9356102.000,2024-07-09 21:32:02.746
BTC,BUY,0.0171,9356550.000,2024-07-09 21:33:01.843
BTC,BUY,0.0001,9353450.000,2024-07-09 21:34:01.468
BTC,BUY,0.0015,9352700.000,2024-07-09 21:34:26.094
BTC,BUY,0.0220,9352589.000,2024-07-09 21:38:54.551
BTC,BUY,0.0054,9352593.000,2024-07-09 21:38:56.185
