symbol,side,size,price,timestamp
ETH,SELL,0.0100,499617.000,2024-07-13 21:07:34.845
ETH,BUY,0.3900,499950.000,2024-07-13 21:23:54.239
ETH,SELL,0.1000,499820.000,2024-07-13 21:28:34.643
ETH,BUY,0.4000,499821.000,2024-07-13 21:32:16.135
ETH,BUY,0.0100,500083.000,2024-07-13 21:37:05.181
ETH,BUY,0.1000,499761.000,2024-07-13 21:50:46.609
ETH,SELL,0.0500,499643.000,2024-07-13 21:52:18.106
ETH,BUY,0.0180,499694.000,2024-07-13 21:58:18.109
ETH,SELL,0.1000,499838.000,2024-07-13 22:07:26.122
ETH,BUY,0.0110,499848.000,2024-07-13 22:08:51.918
ETH,SELL,0.1000,500035.000,2024-07-13 22:14:50.198
ETH,SELL,0.1000,499953.000,2024-07-13 22:17:57.762
ETH,SELL,0.1000,499860.000,2024-07-13 22:18:38.307
ETH,BUY,0.1000,499803.000,2024-07-13 22:18:49.053
ETH,SELL,0.1000,499769.000,2024-07-13 22:19:11.201
ETH,SELL,0.1000,499591.000,2024-07-13 22:20:15.632
ETH,SELL,0.1000,499199.000,2024-07-13 22:22:32.191
ETH,SELL,0.2000,498836.000,2024-07-13 22:22:39.246
ETH,SELL,0.1000,498764.000,2024-07-13 22:22:40.506
ETH,SELL,0.1000,498573.000,2024-07-13 22:22:51.093
ETH,SELL,0.1000,498500.000,2024-07-13 22:23:32.795
ETH,SELL,0.2000,498500.000,2024-07-13 22:23:53.528
ETH,BUY,0.1000,498501.000,2024-07-13 22:24:14.429
ETH,SELL,0.2000,498500.000,2024-07-13 22:24:14.979
ETH,SELL,0.2000,498500.000,2024-07-13 22:24:19.041
ETH,SELL,0.1000,498500.000,2024-07-13 22:24:20.005
ETH,SELL,0.1000,498500.000,2024-07-13 22:24:37.424
ETH,SELL,0.0200,498500.000,2024-07-13 22:24:57.178
ETH,SELL,0.0200,498500.000,2024-07-13 22:24:58.740
ETH,SELL,0.0200,498500.000,2024-07-13 22:25:00.375
ETH,SELL,0.0200,498500.000,2024-07-13 22:25:02.675
ETH,SELL,0.0200,498500.000,2024-07-13 22:25:04.040
ETH,SELL,0.0200,497623.000,2024-07-13 22:25:15.397
ETH,BUY,0.0100,497325.000,2024-07-13 22:30:23.747
ETH,SELL,0.9600,497227.000,2024-07-13 22:31:06.569
ETH,SELL,0.7300,497221.000,2024-07-13 22:31:06.569
ETH,BUY,0.0330,497693.000,2024-07-13 22:33:52.961
ETH,BUY,0.2000,498136.000,2024-07-13 22:34:15.206
ETH,BUY,0.1500,497958.000,2024-07-13 22:34:45.087
ETH,BUY,0.0507,497984.000,2024-07-13 22:34:45.087
ETH,BUY,0.0200,497994.000,2024-07-13 22:34:45.087
ETH,BUY,1.2793,497998.000,2024-07-13 22:34:45.087
ETH,BUY,0.0507,497980.000,2024-07-13 22:34:49.430
ETH,BUY,0.1500,497918.000,2024-07-13 22:35:05.119
ETH,BUY,0.0300,497791.000,2024-07-13 22:35:23.285
ETH,SELL,0.5000,497530.000,2024-07-13 22:35:35.746
ETH,BUY,0.0251,498009.000,2024-07-13 22:40:14.314
ETH,BUY,0.9749,498014.000,2024-07-13 22:40:14.314
ETH,BUY,0.0251,498014.000,2024-07-13 22:40:14.377
ETH,BUY,0.2100,498157.000,2024-07-13 22:40:14.459
ETH,BUY,0.2000,498154.000,2024-07-13 22:40:15.455
ETH,BUY,0.0129,498154.000,2024-07-13 22:40:15.467
ETH,BUY,1.0000,498347.000,2024-07-13 22:40:15.468
ETH,BUY,0.4000,498379.000,2024-07-13 22:40:15.942
ETH,BUY,0.2000,498379.000,2024-07-13 22:40:16.578
ETH,BUY,0.2000,498373.000,2024-07-13 22:40:16.582
ETH,BUY,0.6895,498373.000,2024-07-13 22:40:16.718
ETH,BUY,0.1000,498373.000,2024-07-13 22:40:16.791
ETH,BUY,0.0051,498373.000,2024-07-13 22:40:17.377
ETH,BUY,0.0438,498799.000,2024-07-13 22:40:17.377
ETH,BUY,0.1000,498799.000,2024-07-13 22:40:17.477
ETH,BUY,0.1000,499365.000,2024-07-13 22:40:17.684
ETH,BUY,0.0251,499486.000,2024-07-13 22:40:19.181
ETH,BUY,0.1000,499635.000,2024-07-13 22:40:25.962
ETH,SELL,0.2000,500304.000,2024-07-13 22:40:42.670
ETH,SELL,0.2000,500304.000,2024-07-13 22:40:42.949
ETH,BUY,0.0100,500608.000,2024-07-13 22:41:27.124
ETH,BUY,0.1000,500799.000,2024-07-13 22:41:28.402
ETH,BUY,0.9000,500799.000,2024-07-13 22:41:28.403
ETH,BUY,0.1900,501000.000,2024-07-13 22:41:29.599
ETH,BUY,0.0500,501000.000,2024-07-13 22:41:29.599
ETH,BUY,0.0600,501000.000,2024-07-13 22:41:29.599
ETH,BUY,0.1400,501000.000,2024-07-13 22:41:29.742
ETH,BUY,6.4400,501000.000,2024-07-13 22:41:29.742
ETH,BUY,0.8900,501000.000,2024-07-13 22:41:29.751
ETH,BUY,1.7900,501000.000,2024-07-13 22:41:29.820
ETH,BUY,0.3152,501000.000,2024-07-13 22:41:30.745
ETH,BUY,0.1000,501000.000,2024-07-13 22:41:30.867
ETH,BUY,0.3200,501000.000,2024-07-13 22:41:30.933
ETH,BUY,0.1448,501000.000,2024-07-13 22:41:32.580
ETH,BUY,0.0100,501717.000,2024-07-13 22:41:46.167
ETH,BUY,0.0120,502000.000,2024-07-13 22:41:52.409
ETH,BUY,0.1000,502000.000,2024-07-13 22:41:52.409
ETH,BUY,0.0100,502000.000,2024-07-13 22:41:52.409
ETH,BUY,0.3148,502331.000,2024-07-13 22:41:53.165
ETH,BUY,0.1000,502888.000,2024-07-13 22:41:53.520
ETH,BUY,0.0644,502934.000,2024-07-13 22:41:55.928
ETH,BUY,0.2985,502963.000,2024-07-13 22:41:59.282
ETH,SELL,0.1000,502961.000,2024-07-13 22:41:59.547
ETH,SELL,0.0999,502961.000,2024-07-13 22:42:00.552
ETH,SELL,0.1000,502966.000,2024-07-13 22:42:02.675
ETH,SELL,0.5000,502625.000,2024-07-13 22:42:20.549
ETH,SELL,0.0200,502001.000,2024-07-13 22:42:45.866
ETH,SELL,0.1000,502124.000,2024-07-13 22:42:48.367
ETH,SELL,0.1220,502000.000,2024-07-13 22:43:15.072
ETH,SELL,0.0100,502000.000,2024-07-13 22:43:15.072
ETH,SELL,0.0358,501956.000,2024-07-13 22:43:15.072
ETH,SELL,0.1619,501809.000,2024-07-13 22:43:23.732
ETH,BUY,0.0500,502645.000,2024-07-13 22:49:08.357
ETH,SELL,0.2999,502205.000,2024-07-13 22:50:28.208
ETH,BUY,0.2300,502300.000,2024-07-13 22:53:12.795
