symbol,side,size,price,timestamp
BTC,BUY,0.0004,10080000.000,2024-07-15 21:00:20.207
BTC,BUY,0.0009,10080000.000,2024-07-15 21:00:25.903
BTC,BUY,0.0005,10080000.000,2024-07-15 21:00:41.916
BTC,BUY,0.0002,10080000.000,2024-07-15 21:02:44.774
BTC,SELL,0.0050,10079999.000,2024-07-15 21:04:09.627
BTC,BUY,0.0079,10080000.000,2024-07-15 21:04:18.157
BTC,BUY,0.0021,10080600.000,2024-07-15 21:04:18.157
BTC,SELL,0.0005,10080000.000,2024-07-15 21:05:51.309
BTC,SELL,0.0001,10080000.000,2024-07-15 21:05:53.039
BTC,SELL,0.0002,10080000.000,2024-07-15 21:05:54.597
BTC,SELL,0.0035,10080000.000,2024-07-15 21:05:57.930
BTC,SELL,0.0057,10080000.000,2024-07-15 21:05:58.244
BTC,SELL,0.0005,10079998.000,2024-07-15 21:05:58.244
BTC,SELL,0.0039,10075000.000,2024-07-15 21:06:22.024
BTC,BUY,0.0036,10078379.000,2024-07-15 21:06:37.424
BTC,BUY,0.0001,10079010.000,2024-07-15 21:06:47.141
BTC,SELL,0.0010,10075310.000,2024-07-15 21:07:52.839
BTC,SELL,0.0004,10075000.000,2024-07-15 21:08:33.228
BTC,SELL,0.0016,10075000.000,2024-07-15 21:09:44.303
BTC,SELL,0.0003,10075000.000,2024-07-15 21:09:44.303
BTC,SELL,0.0020,10074718.000,2024-07-15 21:11:09.285
BTC,BUY,0.0100,10075022.000,2024-07-15 21:11:47.657
BTC,SELL,0.0017,10080071.000,2024-07-15 21:13:12.249
BTC,SELL,0.0793,10078911.000,2024-07-15 21:13:12.249
BTC,BUY,0.0003,10080600.000,2024-07-15 21:13:36.366
BTC,BUY,0.0039,10080600.000,2024-07-15 21:13:37.123
BTC,BUY,0.0100,10080600.000,2024-07-15 21:13:37.123
BTC,BUY,0.0001,10080834.000,2024-07-15 21:13:37.123
BTC,BUY,0.0140,10081000.000,2024-07-15 21:13:37.123
BTC,BUY,0.0018,10080899.000,2024-07-15 21:13:57.748
BTC,BUY,0.0012,10081000.000,2024-07-15 21:13:57.748
BTC,BUY,0.0035,10081000.000,2024-07-15 21:15:08.826
BTC,BUY,0.0813,10081000.000,2024-07-15 21:15:51.335
BTC,BUY,0.0010,10081849.000,2024-07-15 21:15:51.335
BTC,SELL,0.0100,10079398.000,2024-07-15 21:16:00.783
BTC,BUY,0.0185,10082229.000,2024-07-15 21:16:01.872
BTC,BUY,0.0185,10082229.000,2024-07-15 21:16:01.993
BTC,BUY,0.0185,10082229.000,2024-07-15 21:16:02.178
BTC,BUY,0.0185,10082229.000,2024-07-15 21:16:02.290
BTC,BUY,0.0051,10081109.000,2024-07-15 21:16:14.001
BTC,BUY,0.0070,10081210.000,2024-07-15 21:16:14.001
BTC,BUY,0.0050,10081311.000,2024-07-15 21:16:14.001
BTC,BUY,0.0002,10082026.000,2024-07-15 21:16:14.001
BTC,BUY,0.0069,10079054.000,2024-07-15 21:16:26.127
BTC,BUY,0.0072,10079155.000,2024-07-15 21:16:26.127
BTC,BUY,0.0043,10079256.000,2024-07-15 21:16:26.127
