symbol,side,size,price,timestamp
ETH,BUY,0.5561,560252.000,2024-07-01 21:17:11.059
ETH,BUY,0.2839,560252.000,2024-07-01 21:17:11.059
ETH,SELL,0.0700,560000.000,2024-07-01 21:25:01.337
ETH,SELL,0.2772,560000.000,2024-07-01 21:25:01.858
ETH,SELL,0.1000,560000.000,2024-07-01 21:25:03.250
ETH,SELL,1.5528,560000.000,2024-07-01 21:25:04.041
ETH,SELL,0.0998,559589.000,2024-07-01 21:25:04.041
ETH,SELL,0.0202,559589.000,2024-07-01 21:25:04.519
ETH,SELL,0.0100,559460.000,2024-07-01 21:25:04.519
ETH,SELL,0.0698,559382.000,2024-07-01 21:25:04.519
ETH,SELL,0.0700,559382.000,2024-07-01 21:26:27.531
ETH,SELL,0.1000,559382.000,2024-07-01 21:26:28.657
ETH,SELL,0.3205,559382.000,2024-07-01 21:26:35.257
ETH,SELL,0.1795,559381.000,2024-07-01 21:26:35.257
ETH,BUY,0.0200,559382.000,2024-07-01 21:26:51.747
ETH,SELL,0.0005,559381.000,2024-07-01 21:26:56.011
ETH,SELL,0.0100,559350.000,2024-07-01 21:26:56.581
ETH,BUY,0.5601,559266.000,2024-07-01 21:36:14.946
ETH,BUY,1.0000,559266.000,2024-07-01 21:36:14.946
ETH,BUY,0.2000,559350.000,2024-07-01 21:36:14.946
ETH,BUY,1.5100,559364.000,2024-07-01 21:36:14.946
ETH,BUY,0.0100,559373.000,2024-07-01 21:36:14.946
ETH,BUY,4.0000,559439.000,2024-07-01 21:36:14.946
ETH,BUY,0.0200,559554.000,2024-07-01 21:36:18.189
ETH,SELL,0.1000,559497.000,2024-07-01 21:36:27.550
ETH,SELL,0.5000,559497.000,2024-07-01 21:37:20.730
ETH,SELL,0.5000,559497.000,2024-07-01 21:37:45.523
ETH,BUY,1.0000,559498.000,2024-07-01 21:37:59.145
ETH,BUY,4.0000,559526.000,2024-07-01 21:37:59.145
ETH,BUY,4.0000,559555.000,2024-07-01 21:37:59.145
ETH,BUY,4.0000,559613.000,2024-07-01 21:37:59.145
ETH,BUY,4.0000,559642.000,2024-07-01 21:37:59.145
ETH,SELL,0.1000,559642.000,2024-07-01 21:38:00.436
ETH,SELL,0.0820,559642.000,2024-07-01 21:38:02.228
ETH,BUY,1.0000,559282.000,2024-07-01 21:40:34.928
ETH,BUY,0.0100,559302.000,2024-07-01 21:40:34.928
ETH,BUY,4.0000,559642.000,2024-07-01 21:40:34.928
ETH,BUY,0.2000,559725.000,2024-07-01 21:40:34.928
ETH,BUY,4.0000,559729.000,2024-07-01 21:40:34.928
ETH,SELL,0.2000,559750.000,2024-07-01 21:40:36.102
ETH,SELL,0.5000,559750.000,2024-07-01 21:40:36.440
ETH,SELL,0.0603,559750.000,2024-07-01 21:40:37.635
ETH,SELL,1.9998,559750.000,2024-07-01 21:40:39.775
ETH,SELL,0.6437,559750.000,2024-07-01 21:40:41.718
ETH,SELL,1.9998,559750.000,2024-07-01 21:40:44.764
ETH,SELL,0.8369,559750.000,2024-07-01 21:40:48.813
ETH,SELL,0.5853,559750.000,2024-07-01 21:40:50.841
ETH,SELL,0.1000,559750.000,2024-07-01 21:40:51.143
ETH,SELL,0.0125,559750.000,2024-07-01 21:40:58.317
ETH,SELL,0.1000,559750.000,2024-07-01 21:40:58.811
ETH,SELL,0.1000,559750.000,2024-07-01 21:40:58.966
ETH,SELL,0.5000,559750.000,2024-07-01 21:41:01.816
ETH,SELL,0.2000,559750.000,2024-07-01 21:41:22.396
ETH,SELL,0.5000,559750.000,2024-07-01 21:41:26.383
ETH,SELL,1.9998,559750.000,2024-07-01 21:41:30.303
ETH,SELL,0.1000,559750.000,2024-07-01 21:41:44.762
ETH,BUY,0.4652,559751.000,2024-07-01 21:41:59.618
ETH,BUY,3.5348,559816.000,2024-07-01 21:41:59.618
ETH,BUY,0.0100,559336.000,2024-07-01 21:43:06.399
ETH,BUY,0.0200,559439.000,2024-07-01 21:43:08.747
ETH,BUY,1.3570,559468.000,2024-07-01 21:43:10.789
ETH,BUY,0.5607,559467.000,2024-07-01 21:44:12.559
ETH,BUY,4.0000,559497.000,2024-07-01 21:44:12.559
ETH,BUY,2.8900,559613.000,2024-07-01 21:44:12.559
ETH,BUY,4.0000,559700.000,2024-07-01 21:44:12.559
ETH,BUY,0.1436,559707.000,2024-07-01 21:44:37.287
ETH,BUY,0.2564,559729.000,2024-07-01 21:44:37.287
ETH,BUY,0.0100,559529.000,2024-07-01 21:45:36.982
ETH,BUY,0.0400,559758.000,2024-07-01 21:45:36.982
ETH,SELL,0.1000,559120.000,2024-07-01 21:47:03.150
ETH,BUY,4.0000,559207.000,2024-07-01 21:48:14.497
ETH,BUY,4.0000,559439.000,2024-07-01 21:48:14.497
ETH,BUY,0.0100,559473.000,2024-07-01 21:48:14.497
ETH,BUY,8.0000,559526.000,2024-07-01 21:48:14.497
ETH,BUY,4.0000,559642.000,2024-07-01 21:48:14.497
ETH,BUY,0.0200,559671.000,2024-07-01 21:48:18.685
ETH,BUY,0.0100,559323.000,2024-07-01 21:48:33.407
ETH,BUY,0.0100,559393.000,2024-07-01 21:48:43.422
ETH,BUY,4.0000,559410.000,2024-07-01 21:48:43.422
ETH,BUY,4.0000,559497.000,2024-07-01 21:48:43.422
ETH,BUY,4.0000,559526.000,2024-07-01 21:48:43.422
ETH,BUY,4.0000,559613.000,2024-07-01 21:48:43.422
ETH,BUY,0.0200,559700.000,2024-07-01 21:48:46.710
ETH,BUY,0.0300,559729.000,2024-07-01 21:49:40.765
ETH,SELL,0.0300,559120.000,2024-07-01 21:50:00.949
ETH,SELL,0.0300,559000.000,2024-07-01 21:50:00.997
ETH,SELL,0.0050,559000.000,2024-07-01 21:50:01.112
ETH,SELL,0.0050,558675.000,2024-07-01 21:50:01.112
ETH,SELL,0.2000,558675.000,2024-07-01 21:50:01.295
ETH,SELL,0.0100,558675.000,2024-07-01 21:50:01.313
ETH,BUY,0.0100,558587.000,2024-07-01 21:50:29.575
ETH,BUY,0.2150,558639.000,2024-07-01 21:50:29.575
ETH,BUY,4.0000,558714.000,2024-07-01 21:50:29.575
ETH,BUY,4.0000,558801.000,2024-07-01 21:50:29.575
ETH,BUY,4.0000,558830.000,2024-07-01 21:50:29.575
