symbol,side,size,price,timestamp
BTC,BUY,0.0050,9172516.000,2024-07-11 21:00:01.771
BTC,BUY,0.0010,9172339.000,2024-07-11 21:00:25.693
BTC,SELL,0.0014,9172338.000,2024-07-11 21:00:38.718
BTC,SELL,0.0100,9170590.000,2024-07-11 21:00:41.167
BTC,SELL,0.0200,9170590.000,2024-07-11 21:00:42.438
BTC,SELL,0.0056,9170590.000,2024-07-11 21:00:48.798
BTC,SELL,0.0044,9170590.000,2024-07-11 21:00:48.798
BTC,SELL,0.0200,9170590.000,2024-07-11 21:00:54.315
BTC,BUY,0.0001,9170591.000,2024-07-11 21:01:05.787
BTC,SELL,0.1000,9170590.000,2024-07-11 21:01:15.235
BTC,SELL,0.1000,9170590.000,2024-07-11 21:01:16.254
BTC,SELL,0.0316,9170590.000,2024-07-11 21:01:17.294
BTC,SELL,0.0005,9170580.000,2024-07-11 21:01:20.831
BTC,BUY,0.0005,9171028.000,2024-07-11 21:03:07.156
BTC,BUY,0.0004,9171996.000,2024-07-11 21:04:02.909
BTC,BUY,0.0001,9172180.000,2024-07-11 21:04:02.909
BTC,BUY,0.0001,9171974.000,2024-07-11 21:05:56.925
BTC,BUY,0.0002,9172308.000,2024-07-11 21:07:19.870
BTC,BUY,0.0005,9172030.000,2024-07-11 21:08:43.295
BTC,SELL,0.0020,9170937.000,2024-07-11 21:09:20.799
BTC,BUY,0.0001,9171649.000,2024-07-11 21:09:22.884
BTC,BUY,0.0001,9172088.000,2024-07-11 21:09:34.997
BTC,BUY,0.0001,9173240.000,2024-07-11 21:09:42.010
BTC,BUY,0.0100,9174026.000,2024-07-11 21:10:29.152
BTC,BUY,0.0050,9174800.000,2024-07-11 21:11:27.679
BTC,BUY,0.0100,9174358.000,2024-07-11 21:11:53.468
BTC,SELL,0.0005,9173240.000,2024-07-11 21:12:13.247
BTC,SELL,0.0002,9170580.000,2024-07-11 21:12:23.825
BTC,SELL,0.0001,9170580.000,2024-07-11 21:12:27.999
BTC,SELL,0.0005,9165036.000,2024-07-11 21:13:04.380
BTC,SELL,0.0010,9165000.000,2024-07-11 21:13:04.380
BTC,SELL,0.0085,9165000.000,2024-07-11 21:13:04.380
BTC,BUY,0.0020,9165001.000,2024-07-11 21:13:23.590
BTC,BUY,0.0100,9165001.000,2024-07-11 21:13:23.590
BTC,BUY,0.0200,9165001.000,2024-07-11 21:13:23.590
BTC,BUY,0.0200,9165001.000,2024-07-11 21:13:23.590
BTC,BUY,0.0422,9165037.000,2024-07-11 21:13:23.590
BTC,BUY,0.0299,9165037.000,2024-07-11 21:13:23.590
BTC,BUY,0.0300,9165037.000,2024-07-11 21:13:23.590
BTC,BUY,0.0075,9173280.000,2024-07-11 21:13:23.590
BTC,BUY,0.0400,9173317.000,2024-07-11 21:13:23.590
BTC,BUY,0.0002,9175000.000,2024-07-11 21:13:23.590
BTC,SELL,0.0100,9175000.000,2024-07-11 21:13:24.173
BTC,SELL,0.0400,9175000.000,2024-07-11 21:13:24.178
BTC,SELL,0.0602,9175000.000,2024-07-11 21:13:24.222
BTC,SELL,0.0050,9165000.000,2024-07-11 21:13:24.526
BTC,SELL,0.0173,9166696.000,2024-07-11 21:13:24.627
BTC,SELL,0.0365,9165000.000,2024-07-11 21:13:24.627
BTC,SELL,0.0007,9160646.000,2024-07-11 21:13:24.627
BTC,BUY,0.0001,9162456.000,2024-07-11 21:13:59.693
BTC,BUY,0.0001,9162548.000,2024-07-11 21:13:59.693
BTC,BUY,0.1564,9162640.000,2024-07-11 21:13:59.693
BTC,BUY,0.2000,9162640.000,2024-07-11 21:13:59.785
BTC,BUY,0.0200,9166899.000,2024-07-11 21:14:35.748
BTC,BUY,0.0226,9166900.000,2024-07-11 21:14:35.748
BTC,BUY,0.0005,9166550.000,2024-07-11 21:14:42.858
BTC,BUY,0.0010,9166499.000,2024-07-11 21:14:46.520
BTC,BUY,0.0774,9166400.000,2024-07-11 21:14:47.873
BTC,BUY,0.0556,9166400.000,2024-07-11 21:14:47.873
BTC,BUY,0.0439,9166400.000,2024-07-11 21:14:48.307
BTC,BUY,0.0347,9166500.000,2024-07-11 21:14:48.307
BTC,BUY,0.0050,9165650.000,2024-07-11 21:15:09.907
BTC,BUY,0.0897,9165550.000,2024-07-11 21:15:12.211
BTC,BUY,0.0103,9165550.000,2024-07-11 21:15:12.312
BTC,BUY,0.0794,9165550.000,2024-07-11 21:15:12.312
BTC,SELL,0.0005,9165550.000,2024-07-11 21:16:36.100
BTC,SELL,0.1000,9163000.000,2024-07-11 21:16:36.723
BTC,SELL,0.1000,9163000.000,2024-07-11 21:16:37.789
BTC,BUY,0.0110,9165459.000,2024-07-11 21:16:38.722
BTC,SELL,0.0800,9163000.000,2024-07-11 21:16:39.272
BTC,SELL,0.0020,9162640.000,2024-07-11 21:16:40.793
BTC,BUY,0.0100,9160003.000,2024-07-11 21:17:39.635
BTC,BUY,0.0200,9160306.000,2024-07-11 21:17:39.635
BTC,SELL,0.0050,9160587.000,2024-07-11 21:17:43.159
BTC,SELL,0.0001,9160000.000,2024-07-11 21:17:46.490
BTC,SELL,0.0001,9160000.000,2024-07-11 21:19:18.895
BTC,SELL,0.0006,9160000.000,2024-07-11 21:19:18.895
BTC,SELL,0.0001,9160000.000,2024-07-11 21:19:18.895
BTC,SELL,0.0020,9160000.000,2024-07-11 21:19:19.608
BTC,SELL,0.0002,9160000.000,2024-07-11 21:19:23.293
BTC,BUY,0.0100,9156001.000,2024-07-11 21:20:13.016
BTC,BUY,0.0400,9156001.000,2024-07-11 21:20:13.016
BTC,BUY,0.0300,9156001.000,2024-07-11 21:20:23.877
BTC,BUY,0.0004,9155900.000,2024-07-11 21:20:25.995
BTC,SELL,0.0001,9154001.000,2024-07-11 21:20:39.719
BTC,SELL,0.0002,9153902.000,2024-07-11 21:20:39.719
BTC,BUY,0.0200,9155399.000,2024-07-11 21:21:27.964
BTC,BUY,0.0200,9155599.000,2024-07-11 21:21:27.964
BTC,BUY,0.0007,9156726.000,2024-07-11 21:21:27.964
BTC,BUY,0.0093,9158096.000,2024-07-11 21:21:27.964
BTC,BUY,0.0002,9156658.000,2024-07-11 21:22:13.159
BTC,BUY,0.0010,9155743.000,2024-07-11 21:23:25.641
BTC,SELL,0.0001,9155742.000,2024-07-11 21:24:23.714
BTC,SELL,0.0002,9150000.000,2024-07-11 21:24:39.825
BTC,SELL,0.0048,9150000.000,2024-07-11 21:24:39.825
BTC,SELL,0.0052,9150000.000,2024-07-11 21:24:56.626
BTC,SELL,0.0002,9150000.000,2024-07-11 21:24:56.626
BTC,SELL,0.0011,9150000.000,2024-07-11 21:24:56.626
BTC,SELL,0.0006,9149390.000,2024-07-11 21:24:59.290
BTC,SELL,0.0001,9146001.000,2024-07-11 21:24:59.290
BTC,SELL,0.0043,9143000.000,2024-07-11 21:24:59.290
BTC,BUY,0.0109,9143560.000,2024-07-11 21:26:59.868
BTC,BUY,0.0038,9144900.000,2024-07-11 21:27:48.948
BTC,BUY,0.0001,9145550.000,2024-07-11 21:28:57.783
BTC,BUY,0.0010,9147800.000,2024-07-11 21:31:00.015
BTC,BUY,0.0171,9148231.000,2024-07-11 21:33:01.852
BTC,BUY,0.0004,9149390.000,2024-07-11 21:33:01.852
BTC,BUY,0.0003,9150250.000,2024-07-11 21:33:52.236
BTC,BUY,0.0012,9145001.000,2024-07-11 21:34:15.143
BTC,SELL,0.0002,9145000.000,2024-07-11 21:35:23.810
BTC,SELL,0.0005,9145000.000,2024-07-11 21:35:23.810
BTC,SELL,0.0002,9145000.000,2024-07-11 21:35:23.810
BTC,SELL,0.0001,9144900.000,2024-07-11 21:35:23.810
BTC,SELL,0.0040,9143000.000,2024-07-11 21:35:23.810
BTC,BUY,0.0010,9143001.000,2024-07-11 21:36:26.225
BTC,BUY,0.0020,9143560.000,2024-07-11 21:41:43.069
BTC,BUY,0.0001,9146015.000,2024-07-11 21:42:04.529
BTC,BUY,0.0097,9146388.000,2024-07-11 21:42:04.529
BTC,BUY,0.0010,9145001.000,2024-07-11 21:43:22.704
BTC,BUY,0.0020,9145001.000,2024-07-11 21:44:12.740
BTC,BUY,0.0004,9147931.000,2024-07-11 21:44:52.242
