symbol,side,size,price,timestamp
BTC,BUY,0.0048,10246297.000,2024-07-16 21:00:02.995
BTC,BUY,0.0004,10240001.000,2024-07-16 21:00:26.054
BTC,SELL,0.0002,10240000.000,2024-07-16 21:00:45.745
BTC,BUY,0.0100,10240001.000,2024-07-16 21:01:06.247
BTC,BUY,0.0013,10242022.000,2024-07-16 21:01:18.577
BTC,BUY,0.0125,10242880.000,2024-07-16 21:01:18.577
BTC,BUY,0.0462,10242940.000,2024-07-16 21:01:18.577
BTC,BUY,0.0038,10242940.000,2024-07-16 21:01:18.938
BTC,BUY,0.0001,10247652.000,2024-07-16 21:02:05.769
BTC,BUY,0.0009,10248064.000,2024-07-16 21:02:05.769
BTC,BUY,0.0090,10250778.000,2024-07-16 21:02:05.769
BTC,BUY,0.0010,10248897.000,2024-07-16 21:02:24.067
BTC,BUY,0.0008,10253877.000,2024-07-16 21:02:31.008
BTC,BUY,0.0468,10255119.000,2024-07-16 21:02:31.008
BTC,SELL,0.0004,10256880.000,2024-07-16 21:02:51.602
BTC,BUY,0.0005,10257947.000,2024-07-16 21:03:00.172
BTC,BUY,0.0010,10256881.000,2024-07-16 21:03:33.371
BTC,SELL,0.0161,10256880.000,2024-07-16 21:03:47.658
BTC,BUY,0.0001,10256262.000,2024-07-16 21:04:25.812
BTC,BUY,0.0049,10258560.000,2024-07-16 21:04:25.812
BTC,BUY,0.0001,10253347.000,2024-07-16 21:06:22.664
BTC,SELL,0.1000,10250168.000,2024-07-16 21:07:21.007
BTC,SELL,0.1000,10249786.000,2024-07-16 21:07:25.885
BTC,SELL,0.0150,10246579.000,2024-07-16 21:07:27.722
BTC,SELL,0.0001,10244000.000,2024-07-16 21:07:38.324
BTC,SELL,0.0001,10240000.000,2024-07-16 21:07:58.916
BTC,SELL,0.0001,10240000.000,2024-07-16 21:07:58.916
BTC,SELL,0.0010,10240000.000,2024-07-16 21:07:58.916
BTC,SELL,0.0002,10240000.000,2024-07-16 21:07:58.916
BTC,SELL,0.0002,10240000.000,2024-07-16 21:07:58.916
BTC,BUY,0.0001,10238844.000,2024-07-16 21:08:49.226
BTC,SELL,0.0022,10236950.000,2024-07-16 21:09:02.773
BTC,BUY,0.0041,10236651.000,2024-07-16 21:10:33.613
BTC,SELL,0.0050,10230590.000,2024-07-16 21:10:58.802
BTC,SELL,0.0001,10230001.000,2024-07-16 21:11:44.376
BTC,SELL,0.0003,10230000.000,2024-07-16 21:11:45.248
BTC,SELL,0.0010,10230000.000,2024-07-16 21:11:45.248
BTC,SELL,0.0003,10230000.000,2024-07-16 21:11:45.248
BTC,SELL,0.0100,10228961.000,2024-07-16 21:11:45.835
BTC,SELL,0.0500,10228961.000,2024-07-16 21:11:45.969
BTC,SELL,0.0400,10228961.000,2024-07-16 21:11:45.999
BTC,SELL,0.0600,10224230.000,2024-07-16 21:11:45.999
BTC,SELL,0.1000,10224230.000,2024-07-16 21:11:46.165
BTC,SELL,0.0030,10223170.000,2024-07-16 21:11:46.727
BTC,SELL,0.1000,10222640.000,2024-07-16 21:11:47.192
BTC,SELL,0.0250,10223570.000,2024-07-16 21:11:48.644
BTC,SELL,0.0750,10223570.000,2024-07-16 21:11:48.853
BTC,SELL,0.0125,10222160.000,2024-07-16 21:11:48.853
BTC,SELL,0.0002,10220000.000,2024-07-16 21:11:51.227
BTC,SELL,0.0001,10220000.000,2024-07-16 21:11:53.222
BTC,SELL,0.0005,10220000.000,2024-07-16 21:11:53.222
BTC,SELL,0.0005,10220000.000,2024-07-16 21:13:08.726
BTC,SELL,0.0003,10220000.000,2024-07-16 21:13:08.726
BTC,SELL,0.1992,10219460.000,2024-07-16 21:13:08.726
BTC,SELL,0.2000,10219460.000,2024-07-16 21:13:08.846
BTC,SELL,0.0474,10219460.000,2024-07-16 21:13:08.980
BTC,SELL,0.1000,10228096.000,2024-07-16 21:14:13.173
BTC,SELL,0.0044,10220000.000,2024-07-16 21:14:13.442
BTC,SELL,0.0100,10219460.000,2024-07-16 21:14:13.442
BTC,SELL,0.0356,10218930.000,2024-07-16 21:14:13.442
BTC,SELL,0.0030,10218930.000,2024-07-16 21:14:13.717
BTC,SELL,0.0240,10226193.000,2024-07-16 21:15:40.002
BTC,SELL,0.0300,10226100.000,2024-07-16 21:15:40.002
BTC,SELL,0.0700,10223531.000,2024-07-16 21:15:40.002
BTC,SELL,0.0200,10223527.000,2024-07-16 21:15:40.002
BTC,SELL,0.0560,10223526.000,2024-07-16 21:15:40.002
BTC,BUY,0.0500,10230399.000,2024-07-16 21:15:42.866
BTC,BUY,0.0370,10230350.000,2024-07-16 21:15:54.584
