symbol,side,size,price,timestamp
ETH,BUY,0.1000,479492.000,2024-07-05 21:07:26.090
ETH,SELL,0.0210,479366.000,2024-07-05 21:09:20.722
ETH,SELL,0.3289,479165.000,2024-07-05 21:09:20.722
ETH,SELL,0.0286,479167.000,2024-07-05 21:09:21.501
ETH,BUY,0.1000,479125.000,2024-07-05 21:10:37.384
ETH,BUY,0.1000,479418.000,2024-07-05 21:12:37.767
ETH,BUY,0.1000,479418.000,2024-07-05 21:12:38.263
ETH,BUY,0.2000,479481.000,2024-07-05 21:12:38.666
ETH,BUY,0.4000,479481.000,2024-07-05 21:12:39.485
ETH,BUY,0.0210,479500.000,2024-07-05 21:12:44.243
ETH,BUY,0.1790,479510.000,2024-07-05 21:12:44.243
ETH,BUY,0.0150,480000.000,2024-07-05 21:14:18.685
ETH,BUY,0.0415,479984.000,2024-07-05 21:15:19.631
ETH,BUY,0.1000,479982.000,2024-07-05 21:15:30.729
ETH,BUY,0.1000,479982.000,2024-07-05 21:15:31.247
ETH,BUY,0.0563,479982.000,2024-07-05 21:15:31.462
ETH,BUY,0.1000,479982.000,2024-07-05 21:15:31.682
ETH,BUY,0.1000,479982.000,2024-07-05 21:15:31.825
ETH,BUY,0.2000,479982.000,2024-07-05 21:15:32.274
ETH,BUY,0.0500,479685.000,2024-07-05 21:17:06.312
ETH,SELL,0.2000,479198.000,2024-07-05 21:17:38.515
ETH,SELL,0.0260,479119.000,2024-07-05 21:17:49.814
ETH,SELL,0.0140,479119.000,2024-07-05 21:23:23.440
ETH,SELL,0.0230,479000.000,2024-07-05 21:23:23.440
ETH,SELL,0.0053,478994.000,2024-07-05 21:23:23.440
ETH,SELL,0.0106,478994.000,2024-07-05 21:24:58.010
ETH,SELL,0.4894,478649.000,2024-07-05 21:24:58.010
ETH,BUY,0.2300,478875.000,2024-07-05 21:25:32.423
ETH,BUY,0.1500,478895.000,2024-07-05 21:25:32.423
ETH,BUY,0.2200,478898.000,2024-07-05 21:25:32.423
ETH,BUY,0.0700,478938.000,2024-07-05 21:25:54.508
ETH,BUY,0.0220,478844.000,2024-07-05 21:27:31.492
ETH,BUY,1.0000,479116.000,2024-07-05 21:30:42.314
ETH,BUY,1.0000,479150.000,2024-07-05 21:30:45.893
ETH,BUY,1.0000,479208.000,2024-07-05 21:30:48.287
ETH,BUY,0.3600,479258.000,2024-07-05 21:30:52.442
ETH,BUY,0.2000,479258.000,2024-07-05 21:30:54.835
ETH,BUY,0.2000,479343.000,2024-07-05 21:30:59.050
