symbol,side,size,price,timestamp
BTC,BUY,0.0010,9259998.000,2024-07-13 21:00:25.994
BTC,SELL,0.0005,9257295.000,2024-07-13 21:00:26.051
BTC,SELL,0.0048,9256945.000,2024-07-13 21:00:26.051
BTC,SELL,0.0172,9256208.000,2024-07-13 21:00:26.051
BTC,BUY,0.0002,9259998.000,2024-07-13 21:00:26.107
BTC,SELL,0.0002,9259474.000,2024-07-13 21:00:30.341
BTC,BUY,0.0002,9259243.000,2024-07-13 21:02:25.743
BTC,BUY,0.0001,9261938.000,2024-07-13 21:04:45.259
BTC,BUY,0.0100,9258296.000,2024-07-13 21:07:27.397
BTC,SELL,0.0020,9258127.000,2024-07-13 21:07:38.793
BTC,SELL,0.0020,9256704.000,2024-07-13 21:07:58.847
BTC,BUY,0.0001,9257383.000,2024-07-13 21:09:28.919
BTC,BUY,0.0002,9265867.000,2024-07-13 21:16:11.122
BTC,BUY,0.0001,9267109.000,2024-07-13 21:20:25.815
BTC,BUY,0.0001,9267109.000,2024-07-13 21:20:25.815
BTC,BUY,0.0001,9267207.000,2024-07-13 21:20:31.807
BTC,BUY,0.0001,9269999.000,2024-07-13 21:20:31.807
BTC,BUY,0.0001,9272213.000,2024-07-13 21:21:46.713
BTC,BUY,0.0001,9272213.000,2024-07-13 21:22:46.921
BTC,SELL,0.0001,9271286.000,2024-07-13 21:23:42.831
BTC,SELL,0.0001,9270000.000,2024-07-13 21:23:42.831
BTC,SELL,0.0018,9269998.000,2024-07-13 21:23:42.831
BTC,BUY,0.0088,9272213.000,2024-07-13 21:25:26.242
BTC,BUY,0.0012,9272213.000,2024-07-13 21:25:26.242
BTC,SELL,0.0068,9272212.000,2024-07-13 21:28:51.964
BTC,SELL,0.0001,9270000.000,2024-07-13 21:28:51.964
BTC,SELL,0.0031,9269890.000,2024-07-13 21:28:51.964
BTC,BUY,0.0031,9269999.000,2024-07-13 21:30:19.526
BTC,BUY,0.0001,9270000.000,2024-07-13 21:30:19.526
BTC,BUY,0.0210,9270810.000,2024-07-13 21:30:19.526
BTC,BUY,0.0700,9271451.000,2024-07-13 21:30:19.526
BTC,BUY,0.0058,9272057.000,2024-07-13 21:30:19.526
BTC,BUY,0.1000,9270750.000,2024-07-13 21:31:24.253
